Unnamed: 0,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,RoundNumber,EventName,Session,Date
1213,0 days 01:15:43.752000,0.33760683760683763,0.5070422535211268,0.9979270315091213,False,0.32293986636971045,0.2777777777777778,0.23529411764705885,3,Australian Grand Prix,FP3,24-03-2024
1214,0 days 01:16:43.761000,0.33760683760683763,0.5070422535211268,0.9979270315091213,False,0.32293986636971045,0.41944444444444445,0.25,3,Australian Grand Prix,FP3,24-03-2024
1215,0 days 01:17:43.766000,0.33760683760683763,0.4929577464788733,0.9979270315091213,False,0.3251670378619153,0.4027777777777778,0.22058823529411764,3,Australian Grand Prix,FP3,24-03-2024
1216,0 days 01:18:43.769000,0.3418803418803418,0.5070422535211268,0.9975124378109461,False,0.3251670378619153,0.8694444444444445,0.25,3,Australian Grand Prix,FP3,24-03-2024
1217,0 days 01:19:43.760000,0.33760683760683763,0.5070422535211268,0.9979270315091213,False,0.3251670378619153,0.39166666666666666,0.11764705882352942,3,Australian Grand Prix,FP3,24-03-2024
1218,0 days 01:20:43.784000,0.33333333333333326,0.4929577464788733,0.9979270315091213,False,0.33407572383073486,0.0,0.2647058823529412,3,Australian Grand Prix,FP3,24-03-2024
1219,0 days 00:00:45.081000,0.33760683760683763,0.4647887323943662,0.9933665008291879,False,0.4187082405345211,0.4,0.23529411764705885,3,Australian Grand Prix,Q,24-03-2024
1220,0 days 00:01:45.084000,0.33760683760683763,0.4647887323943662,0.9933665008291879,False,0.42316258351893093,0.0,0.14705882352941177,3,Australian Grand Prix,Q,24-03-2024
1221,0 days 00:02:45.111000,0.3418803418803418,0.4647887323943662,0.9933665008291879,False,0.4253897550111357,0.7138888888888889,0.16176470588235295,3,Australian Grand Prix,Q,24-03-2024
1222,0 days 00:03:45.122000,0.34615384615384615,0.4647887323943662,0.9933665008291879,True,0.4187082405345211,0.48055555555555557,0.23529411764705885,3,Australian Grand Prix,Q,24-03-2024
1223,0 days 00:04:45.122000,0.34615384615384615,0.4647887323943662,0.9933665008291879,True,0.4187082405345211,0.45833333333333337,0.22058823529411764,3,Australian Grand Prix,Q,24-03-2024
1224,0 days 00:05:45.133000,0.34615384615384615,0.4507042253521127,0.9933665008291879,False,0.42761692650334066,0.41944444444444445,0.2647058823529412,3,Australian Grand Prix,Q,24-03-2024
1225,0 days 00:06:45.125000,0.3504273504273503,0.4647887323943662,0.9933665008291879,False,0.42093541202672596,0.37777777777777777,0.3235294117647059,3,Australian Grand Prix,Q,24-03-2024
1226,0 days 00:07:45.127000,0.34615384615384615,0.4647887323943662,0.9933665008291879,False,0.42093541202672596,0.8722222222222222,0.1323529411764706,3,Australian Grand Prix,Q,24-03-2024
1227,0 days 00:08:45.129000,0.3418803418803418,0.4647887323943662,0.9933665008291879,False,0.42093541202672596,0.7444444444444445,0.07352941176470588,3,Australian Grand Prix,Q,24-03-2024
1228,0 days 00:09:45.122000,0.34615384615384615,0.4647887323943662,0.9933665008291879,False,0.42093541202672596,0.4638888888888889,0.14705882352941177,3,Australian Grand Prix,Q,24-03-2024
1229,0 days 00:10:45.131000,0.3418803418803418,0.4788732394366197,0.9937810945273631,False,0.4253897550111357,0.4416666666666667,0.20588235294117646,3,Australian Grand Prix,Q,24-03-2024
1230,0 days 00:11:45.136000,0.3418803418803418,0.4788732394366197,0.9929519071310118,False,0.4253897550111357,0.41944444444444445,0.3823529411764706,3,Australian Grand Prix,Q,24-03-2024
1231,0 days 00:12:45.153000,0.3418803418803418,0.4788732394366197,0.9929519071310118,False,0.4320712694877505,0.3611111111111111,0.2647058823529412,3,Australian Grand Prix,Q,24-03-2024
1232,0 days 00:13:45.149000,0.3418803418803418,0.4647887323943662,0.9933665008291879,False,0.4320712694877505,0.2777777777777778,0.1911764705882353,3,Australian Grand Prix,Q,24-03-2024
1233,0 days 00:14:45.137000,0.34615384615384615,0.4647887323943662,0.99419568822554,False,0.4320712694877505,0.45833333333333337,0.338235294117647,3,Australian Grand Prix,Q,24-03-2024
1234,0 days 00:15:45.148000,0.3504273504273503,0.4507042253521127,0.9933665008291879,False,0.42316258351893093,0.6111111111111112,0.14705882352941177,3,Australian Grand Prix,Q,24-03-2024
1235,0 days 00:16:45.155000,0.34615384615384615,0.4507042253521127,0.9929519071310118,False,0.42761692650334066,0.4222222222222222,0.14705882352941177,3,Australian Grand Prix,Q,24-03-2024
1236,0 days 00:17:45.158000,0.34615384615384615,0.4647887323943662,0.9933665008291879,False,0.42761692650334066,0.3944444444444445,0.20588235294117646,3,Australian Grand Prix,Q,24-03-2024
1237,0 days 00:18:45.160000,0.34615384615384615,0.4647887323943662,0.9933665008291879,False,0.42761692650334066,0.39166666666666666,0.22058823529411764,3,Australian Grand Prix,Q,24-03-2024
1238,0 days 00:19:45.186000,0.34615384615384615,0.4647887323943662,0.9929519071310118,False,0.43429844097995546,0.513888888888889,0.27941176470588236,3,Australian Grand Prix,Q,24-03-2024
1239,0 days 00:20:45.188000,0.34615384615384615,0.4507042253521127,0.9929519071310118,False,0.43429844097995546,0.35000000000000003,0.338235294117647,3,Australian Grand Prix,Q,24-03-2024
1240,0 days 00:21:45.183000,0.34615384615384615,0.4507042253521127,0.9925373134328357,False,0.4320712694877505,0.3888888888888889,0.20588235294117646,3,Australian Grand Prix,Q,24-03-2024
1241,0 days 00:22:45.199000,0.34615384615384615,0.4507042253521127,0.9929519071310118,False,0.4298440979955456,0.3472222222222222,0.23529411764705885,3,Australian Grand Prix,Q,24-03-2024
1242,0 days 00:23:45.193000,0.34615384615384615,0.4507042253521127,0.9933665008291879,False,0.4298440979955456,0.38333333333333336,0.20588235294117646,3,Australian Grand Prix,Q,24-03-2024
1243,0 days 00:24:45.189000,0.34615384615384615,0.4507042253521127,0.9933665008291879,False,0.4298440979955456,0.44722222222222224,0.23529411764705885,3,Australian Grand Prix,Q,24-03-2024
1244,0 days 00:25:45.194000,0.34615384615384615,0.4647887323943662,0.9933665008291879,False,0.42316258351893093,0.41944444444444445,0.14705882352941177,3,Australian Grand Prix,Q,24-03-2024
1245,0 days 00:26:45.196000,0.34615384615384615,0.4647887323943662,0.9933665008291879,False,0.4298440979955456,0.3888888888888889,0.11764705882352942,3,Australian Grand Prix,Q,24-03-2024
1246,0 days 00:27:45.191000,0.3504273504273503,0.4507042253521127,0.9933665008291879,False,0.4298440979955456,0.46944444444444444,0.2647058823529412,3,Australian Grand Prix,Q,24-03-2024
1247,0 days 00:28:45.202000,0.3504273504273503,0.4507042253521127,0.9933665008291879,False,0.42761692650334066,0.025,0.22058823529411764,3,Australian Grand Prix,Q,24-03-2024
1248,0 days 00:29:45.220000,0.34615384615384615,0.4366197183098592,0.9929519071310118,False,0.4298440979955456,0.4861111111111111,0.22058823529411764,3,Australian Grand Prix,Q,24-03-2024
1249,0 days 00:30:45.213000,0.34615384615384615,0.4507042253521127,0.9933665008291879,False,0.42761692650334066,0.4361111111111111,0.3970588235294118,3,Australian Grand Prix,Q,24-03-2024
1250,0 days 00:31:45.224000,0.34615384615384615,0.4647887323943662,0.9933665008291879,False,0.4187082405345211,0.5694444444444444,0.10294117647058823,3,Australian Grand Prix,Q,24-03-2024
1251,0 days 00:32:45.243000,0.34615384615384615,0.4647887323943662,0.9933665008291879,False,0.41425389755011127,0.6916666666666667,0.23529411764705885,3,Australian Grand Prix,Q,24-03-2024
1252,0 days 00:33:45.259000,0.34615384615384615,0.4647887323943662,0.9933665008291879,False,0.42093541202672596,0.39166666666666666,0.22058823529411764,3,Australian Grand Prix,Q,24-03-2024
1253,0 days 00:34:45.264000,0.3504273504273503,0.4647887323943662,0.9937810945273631,False,0.42761692650334066,0.5333333333333333,0.16176470588235295,3,Australian Grand Prix,Q,24-03-2024
1254,0 days 00:35:45.261000,0.3504273504273503,0.4647887323943662,0.9937810945273631,False,0.42316258351893093,0.13333333333333333,0.2647058823529412,3,Australian Grand Prix,Q,24-03-2024
1255,0 days 00:36:45.277000,0.3504273504273503,0.4788732394366197,0.9937810945273631,False,0.42316258351893093,0.3111111111111111,0.22058823529411764,3,Australian Grand Prix,Q,24-03-2024
1256,0 days 00:37:45.276000,0.3504273504273503,0.4788732394366197,0.9929519071310118,False,0.42316258351893093,0.4083333333333333,0.338235294117647,3,Australian Grand Prix,Q,24-03-2024
1257,0 days 00:38:45.274000,0.3418803418803418,0.4788732394366197,0.9933665008291879,False,0.42316258351893093,0.3944444444444445,0.25,3,Australian Grand Prix,Q,24-03-2024
1258,0 days 00:39:45.274000,0.33760683760683763,0.4788732394366197,0.9933665008291879,False,0.41648106904231613,0.04722222222222222,0.35294117647058826,3,Australian Grand Prix,Q,24-03-2024
1259,0 days 00:40:45.273000,0.33333333333333326,0.4647887323943662,0.9937810945273631,False,0.42761692650334066,0.24166666666666667,0.27941176470588236,3,Australian Grand Prix,Q,24-03-2024
1260,0 days 00:41:45.286000,0.33333333333333326,0.4647887323943662,0.9933665008291879,False,0.4253897550111357,0.47222222222222227,0.14705882352941177,3,Australian Grand Prix,Q,24-03-2024
1261,0 days 00:42:45.284000,0.33760683760683763,0.4507042253521127,0.9937810945273631,False,0.42093541202672596,0.4166666666666667,0.16176470588235295,3,Australian Grand Prix,Q,24-03-2024
1262,0 days 00:43:45.289000,0.33760683760683763,0.4507042253521127,0.9933665008291879,False,0.4187082405345211,0.45555555555555555,0.20588235294117646,3,Australian Grand Prix,Q,24-03-2024
1263,0 days 00:44:45.285000,0.3418803418803418,0.4507042253521127,0.9933665008291879,False,0.42316258351893093,0.05,0.338235294117647,3,Australian Grand Prix,Q,24-03-2024
1264,0 days 00:45:45.290000,0.34615384615384615,0.4507042253521127,0.9929519071310118,False,0.42316258351893093,0.40555555555555556,0.1911764705882353,3,Australian Grand Prix,Q,24-03-2024
1265,0 days 00:46:45.282000,0.34615384615384615,0.4507042253521127,0.99419568822554,False,0.4187082405345211,0.12222222222222223,0.2647058823529412,3,Australian Grand Prix,Q,24-03-2024
1266,0 days 00:47:45.289000,0.3504273504273503,0.4507042253521127,0.9937810945273631,False,0.4120267260579064,0.7305555555555556,0.11764705882352942,3,Australian Grand Prix,Q,24-03-2024
1267,0 days 00:48:45.281000,0.34615384615384615,0.4366197183098592,0.99419568822554,False,0.41425389755011127,0.6083333333333334,0.2647058823529412,3,Australian Grand Prix,Q,24-03-2024
1268,0 days 00:49:45.281000,0.3504273504273503,0.4507042253521127,0.9937810945273631,False,0.41425389755011127,0.1,0.23529411764705885,3,Australian Grand Prix,Q,24-03-2024
1269,0 days 00:50:45.294000,0.3504273504273503,0.4507042253521127,0.9937810945273631,False,0.41425389755011127,0.3472222222222222,0.338235294117647,3,Australian Grand Prix,Q,24-03-2024
1270,0 days 00:51:45.286000,0.34615384615384615,0.4507042253521127,0.9937810945273631,False,0.41648106904231613,0.3944444444444445,0.3235294117647059,3,Australian Grand Prix,Q,24-03-2024
1271,0 days 00:52:45.286000,0.34615384615384615,0.4647887323943662,0.9933665008291879,False,0.41648106904231613,0.46944444444444444,0.17647058823529413,3,Australian Grand Prix,Q,24-03-2024
1272,0 days 00:53:45.298000,0.34615384615384615,0.4647887323943662,0.9933665008291879,False,0.4187082405345211,0.4361111111111111,0.1911764705882353,3,Australian Grand Prix,Q,24-03-2024
1273,0 days 00:54:45.301000,0.3504273504273503,0.4647887323943662,0.9933665008291879,False,0.4253897550111357,0.45833333333333337,0.11764705882352942,3,Australian Grand Prix,Q,24-03-2024
1274,0 days 00:55:45.289000,0.3504273504273503,0.4788732394366197,0.9937810945273631,False,0.42761692650334066,0.4861111111111111,0.10294117647058823,3,Australian Grand Prix,Q,24-03-2024
1275,0 days 00:56:45.291000,0.3504273504273503,0.4507042253521127,0.9937810945273631,False,0.42316258351893093,0.0,0.2647058823529412,3,Australian Grand Prix,Q,24-03-2024
1276,0 days 00:57:45.300000,0.3504273504273503,0.4507042253521127,0.9933665008291879,False,0.4187082405345211,0.16111111111111112,0.1911764705882353,3,Australian Grand Prix,Q,24-03-2024
1277,0 days 00:58:45.313000,0.3504273504273503,0.4507042253521127,0.9937810945273631,False,0.41425389755011127,0.4638888888888889,0.14705882352941177,3,Australian Grand Prix,Q,24-03-2024
1278,0 days 00:59:45.319000,0.34615384615384615,0.4507042253521127,0.99419568822554,False,0.40979955456570155,0.4277777777777778,0.1911764705882353,3,Australian Grand Prix,Q,24-03-2024
1279,0 days 01:00:45.362000,0.3418803418803418,0.4507042253521127,0.9933665008291879,False,0.40979955456570155,0.5027777777777778,0.16176470588235295,3,Australian Grand Prix,Q,24-03-2024
1280,0 days 01:01:45.320000,0.3418803418803418,0.4507042253521127,0.99419568822554,False,0.4053452115812916,0.46944444444444444,0.25,3,Australian Grand Prix,Q,24-03-2024
1281,0 days 01:02:45.318000,0.33760683760683763,0.4507042253521127,0.9937810945273631,False,0.4120267260579064,0.5166666666666667,0.3235294117647059,3,Australian Grand Prix,Q,24-03-2024
1282,0 days 01:03:45.325000,0.33333333333333326,0.4507042253521127,0.9933665008291879,False,0.40979955456570155,0.41111111111111115,0.20588235294117646,3,Australian Grand Prix,Q,24-03-2024
1283,0 days 01:04:45.336000,0.33333333333333326,0.4647887323943662,0.9937810945273631,False,0.4053452115812916,0.30833333333333335,0.338235294117647,3,Australian Grand Prix,Q,24-03-2024
1284,0 days 01:05:45.346000,0.33760683760683763,0.4366197183098592,0.9937810945273631,False,0.4053452115812916,0.3944444444444445,0.20588235294117646,3,Australian Grand Prix,Q,24-03-2024
1285,0 days 01:06:45.345000,0.3418803418803418,0.4366197183098592,0.9937810945273631,False,0.40311804008908675,0.4277777777777778,0.17647058823529413,3,Australian Grand Prix,Q,24-03-2024
1286,0 days 01:07:45.378000,0.33760683760683763,0.4507042253521127,0.9933665008291879,False,0.400890868596882,0.0,0.11764705882352942,3,Australian Grand Prix,Q,24-03-2024
1287,0 days 01:08:45.372000,0.33760683760683763,0.4507042253521127,0.9933665008291879,False,0.400890868596882,0.3527777777777778,0.10294117647058823,3,Australian Grand Prix,Q,24-03-2024
1288,0 days 01:09:45.398000,0.33760683760683763,0.4507042253521127,0.9929519071310118,False,0.39643652561247206,0.5416666666666667,0.17647058823529413,3,Australian Grand Prix,Q,24-03-2024
1289,0 days 01:10:45.410000,0.33760683760683763,0.4507042253521127,0.9933665008291879,False,0.3875278396436525,0.5111111111111112,0.20588235294117646,3,Australian Grand Prix,Q,24-03-2024
1290,0 days 01:11:45.438000,0.33760683760683763,0.4647887323943662,0.9937810945273631,False,0.3897550111358575,0.24722222222222223,0.1911764705882353,3,Australian Grand Prix,Q,24-03-2024
1291,0 days 01:12:45.435000,0.33333333333333326,0.4507042253521127,0.9933665008291879,False,0.3897550111358575,0.5111111111111112,0.25,3,Australian Grand Prix,Q,24-03-2024
1292,0 days 01:13:45.434000,0.33760683760683763,0.4647887323943662,0.9933665008291879,False,0.3808463251670377,0.2555555555555556,0.11764705882352942,3,Australian Grand Prix,Q,24-03-2024
1293,0 days 01:14:45.435000,0.33333333333333326,0.4647887323943662,0.9933665008291879,False,0.3741648106904231,0.44722222222222224,0.16176470588235295,3,Australian Grand Prix,Q,24-03-2024
1294,0 days 01:15:45.438000,0.33760683760683763,0.4647887323943662,0.9937810945273631,False,0.3741648106904231,0.4166666666666667,0.23529411764705885,3,Australian Grand Prix,Q,24-03-2024
1295,0 days 01:16:45.442000,0.33760683760683763,0.4788732394366197,0.9937810945273631,False,0.3875278396436525,0.40555555555555556,0.14705882352941177,3,Australian Grand Prix,Q,24-03-2024
1296,0 days 01:17:45.441000,0.33760683760683763,0.4647887323943662,0.9933665008291879,False,0.376391982182628,0.2611111111111111,0.29411764705882354,3,Australian Grand Prix,Q,24-03-2024
1297,0 days 00:00:08.798000,0.35470085470085466,0.39436619718309857,0.9834162520729688,False,0.4743875278396436,0.85,0.05882352941176471,3,Australian Grand Prix,R,24-03-2024
1298,0 days 00:01:08.796000,0.35470085470085466,0.38028169014084506,0.9834162520729688,False,0.4743875278396436,0.0,0.07352941176470588,3,Australian Grand Prix,R,24-03-2024
1299,0 days 00:02:08.800000,0.35470085470085466,0.38028169014084506,0.9830016583747936,False,0.4743875278396436,0.25833333333333336,0.10294117647058823,3,Australian Grand Prix,R,24-03-2024
1300,0 days 00:03:08.799000,0.35470085470085466,0.39436619718309857,0.9830016583747936,False,0.48997772828507796,0.3527777777777778,0.10294117647058823,3,Australian Grand Prix,R,24-03-2024
1301,0 days 00:04:08.821000,0.35470085470085466,0.39436619718309857,0.9830016583747936,False,0.49665924276169254,0.5750000000000001,0.16176470588235295,3,Australian Grand Prix,R,24-03-2024
1302,0 days 00:05:08.809000,0.35897435897435903,0.39436619718309857,0.9834162520729688,False,0.4944320712694877,0.12222222222222223,0.17647058823529413,3,Australian Grand Prix,R,24-03-2024
1303,0 days 00:06:08.826000,0.35897435897435903,0.38028169014084506,0.9838308457711449,False,0.4922048997772827,0.8388888888888889,0.14705882352941177,3,Australian Grand Prix,R,24-03-2024
1304,0 days 00:07:08.835000,0.3632478632478632,0.38028169014084506,0.9834162520729688,False,0.485523385300668,0.8277777777777778,0.07352941176470588,3,Australian Grand Prix,R,24-03-2024
1305,0 days 00:08:08.835000,0.36752136752136755,0.38028169014084506,0.9830016583747936,False,0.4810690423162582,0.0,0.10294117647058823,3,Australian Grand Prix,R,24-03-2024
1306,0 days 00:09:08.840000,0.3717948717948717,0.39436619718309857,0.9830016583747936,False,0.487750556792873,0.2138888888888889,0.1323529411764706,3,Australian Grand Prix,R,24-03-2024
1307,0 days 00:10:08.831000,0.3717948717948717,0.39436619718309857,0.9834162520729688,False,0.487750556792873,0.0,0.10294117647058823,3,Australian Grand Prix,R,24-03-2024
1308,0 days 00:11:08.838000,0.3717948717948717,0.38028169014084506,0.9830016583747936,False,0.4988864142538975,0.7194444444444444,0.10294117647058823,3,Australian Grand Prix,R,24-03-2024
1309,0 days 00:12:08.840000,0.3717948717948717,0.36619718309859156,0.9830016583747936,False,0.4988864142538975,0.6111111111111112,0.11764705882352942,3,Australian Grand Prix,R,24-03-2024
1310,0 days 00:13:08.837000,0.37606837606837606,0.35211267605633806,0.9830016583747936,False,0.4944320712694877,0.5,0.1323529411764706,3,Australian Grand Prix,R,24-03-2024
1311,0 days 00:14:08.840000,0.37606837606837606,0.35211267605633806,0.9825870646766175,False,0.4944320712694877,0.6722222222222223,0.07352941176470588,3,Australian Grand Prix,R,24-03-2024
1312,0 days 00:15:08.832000,0.36752136752136755,0.35211267605633806,0.9825870646766175,False,0.4944320712694877,0.8416666666666667,0.11764705882352942,3,Australian Grand Prix,R,24-03-2024
1313,0 days 00:16:08.840000,0.36752136752136755,0.35211267605633806,0.9825870646766175,False,0.49665924276169254,0.8777777777777778,0.23529411764705885,3,Australian Grand Prix,R,24-03-2024
1314,0 days 00:17:08.842000,0.36752136752136755,0.38028169014084506,0.9821724709784414,False,0.5011135857461024,0.4166666666666667,0.20588235294117646,3,Australian Grand Prix,R,24-03-2024
1315,0 days 00:18:08.841000,0.3632478632478632,0.36619718309859156,0.9821724709784414,False,0.5233853006681515,0.6916666666666667,0.08823529411764706,3,Australian Grand Prix,R,24-03-2024
1316,0 days 00:19:08.846000,0.3717948717948717,0.36619718309859156,0.9821724709784414,False,0.5233853006681515,0.6916666666666667,0.08823529411764706,3,Australian Grand Prix,R,24-03-2024
1317,0 days 00:20:08.836000,0.37606837606837606,0.35211267605633806,0.9825870646766175,False,0.5233853006681515,0.05,0.14705882352941177,3,Australian Grand Prix,R,24-03-2024
1318,0 days 00:21:08.840000,0.3803418803418803,0.33802816901408456,0.9825870646766175,False,0.5233853006681515,0.8527777777777779,0.17647058823529413,3,Australian Grand Prix,R,24-03-2024
1319,0 days 00:22:08.841000,0.3803418803418803,0.35211267605633806,0.9821724709784414,False,0.507795100222717,0.4027777777777778,0.11764705882352942,3,Australian Grand Prix,R,24-03-2024
1320,0 days 00:23:08.844000,0.37606837606837606,0.36619718309859156,0.9821724709784414,False,0.5033407572383073,0.5444444444444445,0.0,3,Australian Grand Prix,R,24-03-2024
1321,0 days 00:24:08.853000,0.3846153846153846,0.35211267605633806,0.9817578772802662,False,0.507795100222717,0.8138888888888889,0.07352941176470588,3,Australian Grand Prix,R,24-03-2024
1322,0 days 00:25:08.856000,0.38888888888888884,0.35211267605633806,0.9817578772802662,False,0.5189309576837415,0.8444444444444444,0.14705882352941177,3,Australian Grand Prix,R,24-03-2024
1323,0 days 00:26:08.854000,0.3803418803418803,0.35211267605633806,0.9813432835820901,False,0.47216035634743864,0.8444444444444444,0.3235294117647059,3,Australian Grand Prix,R,24-03-2024
1324,0 days 00:27:08.845000,0.37606837606837606,0.36619718309859156,0.9817578772802662,False,0.4677060133630289,0.8361111111111111,0.17647058823529413,3,Australian Grand Prix,R,24-03-2024
1325,0 days 00:28:08.854000,0.37606837606837606,0.36619718309859156,0.9813432835820901,False,0.48329621380846316,0.6638888888888889,0.17647058823529413,3,Australian Grand Prix,R,24-03-2024
1326,0 days 00:29:08.873000,0.37606837606837606,0.36619718309859156,0.9813432835820901,False,0.507795100222717,0.8305555555555556,0.14705882352941177,3,Australian Grand Prix,R,24-03-2024
1327,0 days 00:30:08.844000,0.3803418803418803,0.36619718309859156,0.980928689883914,False,0.507795100222717,0.0,0.05882352941176471,3,Australian Grand Prix,R,24-03-2024
1328,0 days 00:31:08.860000,0.3846153846153846,0.35211267605633806,0.9813432835820901,False,0.5144766146993316,0.625,0.1323529411764706,3,Australian Grand Prix,R,24-03-2024
1329,0 days 00:32:08.857000,0.3846153846153846,0.35211267605633806,0.980928689883914,False,0.5144766146993316,0.55,0.10294117647058823,3,Australian Grand Prix,R,24-03-2024
1330,0 days 00:33:08.855000,0.3846153846153846,0.36619718309859156,0.980928689883914,False,0.5144766146993316,0.6777777777777778,0.20588235294117646,3,Australian Grand Prix,R,24-03-2024
1331,0 days 00:34:08.858000,0.38888888888888884,0.36619718309859156,0.9805140961857379,False,0.512249443207127,0.4416666666666667,0.0,3,Australian Grand Prix,R,24-03-2024
1332,0 days 00:35:08.866000,0.3931623931623931,0.35211267605633806,0.9805140961857379,False,0.5233853006681515,0.1,0.04411764705882353,3,Australian Grand Prix,R,24-03-2024
1333,0 days 00:36:08.845000,0.39743589743589736,0.33802816901408456,0.9800995024875627,False,0.5233853006681515,0.01388888888888889,0.0,3,Australian Grand Prix,R,24-03-2024
1334,0 days 00:37:08.857000,0.4017094017094017,0.33802816901408456,0.9805140961857379,False,0.5233853006681515,0.46111111111111114,0.05882352941176471,3,Australian Grand Prix,R,24-03-2024
1335,0 days 00:38:08.866000,0.4059829059829059,0.33802816901408456,0.9805140961857379,False,0.5256124721603561,0.5916666666666667,0.17647058823529413,3,Australian Grand Prix,R,24-03-2024
1336,0 days 00:39:08.845000,0.4059829059829059,0.33802816901408456,0.9805140961857379,False,0.5322939866369709,0.7805555555555556,0.10294117647058823,3,Australian Grand Prix,R,24-03-2024
1337,0 days 00:40:08.861000,0.4059829059829059,0.35211267605633806,0.9805140961857379,False,0.5300668151447661,0.5611111111111111,0.14705882352941177,3,Australian Grand Prix,R,24-03-2024
1338,0 days 00:41:08.865000,0.41025641025641024,0.33802816901408456,0.980928689883914,False,0.512249443207127,0.4777777777777778,0.14705882352941177,3,Australian Grand Prix,R,24-03-2024
1339,0 days 00:42:08.890000,0.4059829059829059,0.33802816901408456,0.9805140961857379,False,0.512249443207127,0.0,0.20588235294117646,3,Australian Grand Prix,R,24-03-2024
1340,0 days 00:43:08.893000,0.4059829059829059,0.33802816901408456,0.9805140961857379,False,0.512249443207127,0.6166666666666667,0.0,3,Australian Grand Prix,R,24-03-2024
1341,0 days 00:44:08.913000,0.4059829059829059,0.33802816901408456,0.9805140961857379,False,0.4988864142538975,0.4638888888888889,0.10294117647058823,3,Australian Grand Prix,R,24-03-2024
1342,0 days 00:45:08.915000,0.41025641025641024,0.32394366197183105,0.9805140961857379,False,0.47661469933184847,0.08055555555555556,0.11764705882352942,3,Australian Grand Prix,R,24-03-2024
1343,0 days 00:46:08.921000,0.41025641025641024,0.32394366197183105,0.9805140961857379,False,0.485523385300668,0.5222222222222223,0.1323529411764706,3,Australian Grand Prix,R,24-03-2024
1344,0 days 00:47:08.938000,0.41025641025641024,0.33802816901408456,0.9800995024875627,False,0.49665924276169254,0.5638888888888889,0.05882352941176471,3,Australian Grand Prix,R,24-03-2024
1345,0 days 00:48:08.960000,0.41025641025641024,0.33802816901408456,0.9805140961857379,False,0.5100222717149221,0.0,0.08823529411764706,3,Australian Grand Prix,R,24-03-2024
1346,0 days 00:49:08.966000,0.41025641025641024,0.32394366197183105,0.9805140961857379,False,0.512249443207127,0.7555555555555555,0.11764705882352942,3,Australian Grand Prix,R,24-03-2024
1347,0 days 00:50:08.966000,0.4059829059829059,0.32394366197183105,0.9800995024875627,False,0.512249443207127,0.0,0.10294117647058823,3,Australian Grand Prix,R,24-03-2024
1348,0 days 00:51:08.982000,0.4059829059829059,0.32394366197183105,0.9800995024875627,False,0.5011135857461024,0.075,0.1323529411764706,3,Australian Grand Prix,R,24-03-2024
1349,0 days 00:52:08.984000,0.41025641025641024,0.32394366197183105,0.9805140961857379,False,0.4988864142538975,0.9611111111111111,0.11764705882352942,3,Australian Grand Prix,R,24-03-2024
1350,0 days 00:53:08.992000,0.4145299145299144,0.33802816901408456,0.9805140961857379,False,0.512249443207127,0.8416666666666667,0.14705882352941177,3,Australian Grand Prix,R,24-03-2024
1351,0 days 00:54:08.992000,0.4145299145299144,0.33802816901408456,0.9805140961857379,False,0.5233853006681515,0.9222222222222223,0.17647058823529413,3,Australian Grand Prix,R,24-03-2024
1352,0 days 00:55:08.995000,0.4145299145299144,0.33802816901408456,0.9800995024875627,False,0.5233853006681515,0.9472222222222223,0.10294117647058823,3,Australian Grand Prix,R,24-03-2024
1353,0 days 00:56:09.002000,0.41880341880341876,0.32394366197183105,0.9800995024875627,False,0.5211581291759464,0.41944444444444445,0.10294117647058823,3,Australian Grand Prix,R,24-03-2024
1354,0 days 00:57:08.993000,0.4145299145299144,0.32394366197183105,0.9805140961857379,False,0.5211581291759464,0.8305555555555556,0.1323529411764706,3,Australian Grand Prix,R,24-03-2024
1355,0 days 00:58:09.002000,0.41025641025641024,0.32394366197183105,0.9800995024875627,False,0.5189309576837415,0.47500000000000003,0.11764705882352942,3,Australian Grand Prix,R,24-03-2024
1356,0 days 00:59:09.003000,0.4145299145299144,0.33802816901408456,0.9805140961857379,False,0.5144766146993316,0.8944444444444445,0.16176470588235295,3,Australian Grand Prix,R,24-03-2024
1357,0 days 01:00:09.008000,0.41880341880341876,0.33802816901408456,0.9796849087893866,False,0.5189309576837415,0.8444444444444444,0.2647058823529412,3,Australian Grand Prix,R,24-03-2024
1358,0 days 01:01:09.008000,0.41880341880341876,0.33802816901408456,0.9800995024875627,False,0.5189309576837415,0.24444444444444446,0.1323529411764706,3,Australian Grand Prix,R,24-03-2024
1359,0 days 01:02:09.005000,0.42307692307692313,0.32394366197183105,0.9796849087893866,False,0.5256124721603561,0.4666666666666667,0.11764705882352942,3,Australian Grand Prix,R,24-03-2024
1360,0 days 01:03:09.018000,0.42307692307692313,0.35211267605633806,0.9800995024875627,False,0.5256124721603561,0.7166666666666667,0.338235294117647,3,Australian Grand Prix,R,24-03-2024
1361,0 days 01:04:09.031000,0.4273504273504273,0.33802816901408456,0.9796849087893866,False,0.5211581291759464,0.4527777777777778,0.23529411764705885,3,Australian Grand Prix,R,24-03-2024
1362,0 days 01:05:09.005000,0.42307692307692313,0.33802816901408456,0.9800995024875627,False,0.5167037861915367,0.3666666666666667,0.14705882352941177,3,Australian Grand Prix,R,24-03-2024
