Time,Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Team,Position,RoundNumber,GP,Session,Date
0 days 01:06:31.426000,RUS,63,0.26935820835939284,40,2.0,0.1254091475248385,0.1511761828881561,0.22447765230914868,INTERMEDIATE,0.1923076923076923,1,Mercedes,2.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:07:55.209000,RUS,63,0.2590719770056822,41,2.0,0.12028213075341077,0.14533865547544295,0.22381499763337614,INTERMEDIATE,0.20512820512820512,1,Mercedes,2.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:09:20.901000,RUS,63,0.28447484331128825,42,2.0,0.14313645975147005,0.15114462868592526,0.22331462573534383,INTERMEDIATE,0.21794871794871795,1,Mercedes,2.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:10:44.595000,RUS,63,0.25788766317582423,43,2.0,0.12107870115575126,0.1433349636337819,0.22358509703157758,INTERMEDIATE,0.23076923076923075,1,Mercedes,2.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:12:08.920000,RUS,63,0.26628431516054785,44,2.0,0.12649537989166643,0.1518388211350047,0.21977145175468255,INTERMEDIATE,0.24358974358974358,1,Mercedes,2.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:13:50.193000,RUS,63,0.4918096049182292,45,2.0,0.12275874054977842,0.1446760172285944,0.45859760632902835,INTERMEDIATE,0.2564102564102564,1,Mercedes,3.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:15:20.670000,RUS,63,0.3481483452873626,46,3.0,0.21492917764968283,0.15549910859378696,0.21725606869970926,HARD,0.01282051282051282,1,Mercedes,3.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:16:43.647000,RUS,63,0.24834661805213654,47,3.0,0.13606870781797642,0.13416846788571068,0.20774900263709517,HARD,0.02564102564102564,1,Mercedes,3.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:18:04.676000,RUS,63,0.22242478276490707,48,3.0,0.11839932798424235,0.12954577725888644,0.20186625194401248,HARD,0.038461538461538464,1,Mercedes,3.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:19:24.035000,RUS,63,0.2002022648338635,49,3.0,0.1085942704863424,0.12075793193758583,0.19596997768611812,HARD,0.05128205128205128,1,Mercedes,2.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:20:42.180000,RUS,63,0.1840476919187215,50,3.0,0.09238768357326999,0.1142262120757932,0.20028399486104542,HARD,0.0641025641025641,1,Mercedes,2.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:22:02.438000,RUS,63,0.21216516520512596,51,3.0,0.09183732584074383,0.14354006594828267,0.2042463993508689,HARD,0.07692307692307693,1,Mercedes,3.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:23:20.894000,RUS,63,0.1881861368747424,52,3.0,0.09467601309272078,0.11591436189514537,0.20090607884238287,HARD,0.08974358974358974,1,Mercedes,3.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:24:39.085000,RUS,63,0.18465980917909763,53,3.0,0.09564638067375375,0.1128536042787498,0.1990398268983704,HARD,0.10256410256410256,1,Mercedes,3.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:26:40.508000,RUS,63,0.7599435787568698,54,3.0,0.12795817281232796,0.2677374059290346,0.6207586719859356,HARD,0.11538461538461538,1,Mercedes,4.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:28:29.074000,RUS,63,0.588856804481763,55,4.0,0.24176635865944446,0.2604799394159317,0.34683886672526876,MEDIUM,0.01282051282051282,1,Mercedes,4.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:30:32.157000,RUS,63,0.7820330277182665,56,4.0,0.25190452741650493,0.38229493712825213,0.42927851781729665,MEDIUM,0.02564102564102564,1,Mercedes,4.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:32:26.627000,RUS,63,0.667420724161333,57,4.0,0.20096747096138806,0.3651136740135368,0.37508959361687744,MEDIUM,0.038461538461538464,1,Mercedes,4.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:34:40.113000,RUS,63,0.9204646768420073,58,4.0,0.2177099325087623,0.28665415016644846,0.6838731489620665,MEDIUM,0.05128205128205128,1,Mercedes,4.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:36:00.056000,RUS,63,0.20797349266124643,59,4.0,0.10516177620716621,0.1243235567896755,0.2040164987490703,MEDIUM,0.0641025641025641,1,Mercedes,4.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:37:17.159000,RUS,63,0.17018190528150745,60,4.0,0.08740549778408596,0.11179653850401527,0.1929271756034891,MEDIUM,0.07692307692307693,1,Mercedes,4.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:38:33.945000,RUS,63,0.1659636189436986,61,4.0,0.08501578657706454,0.10952463594339179,0.19281898708499562,MEDIUM,0.08974358974358974,1,Mercedes,4.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:39:50.727000,RUS,63,0.16591039135583974,62,4.0,0.08122121484227907,0.10742628149503808,0.19810670092636418,MEDIUM,0.10256410256410256,1,Mercedes,4.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:41:09.174000,RUS,63,0.18806637480206012,63,4.0,0.08251021058424818,0.10461795749648961,0.2218270336060586,MEDIUM,0.11538461538461538,1,Mercedes,5.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:42:25.408000,RUS,63,0.1586182118191859,64,4.0,0.08377024012976853,0.10458640329425872,0.1907498816688079,MEDIUM,0.1282051282051282,1,Mercedes,5.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:43:41.038000,RUS,63,0.1505808460525091,65,4.0,0.07961359093937376,0.10160453118344032,0.1890188653729123,MEDIUM,0.14102564102564102,1,Mercedes,5.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:44:56.941000,RUS,63,0.15421362892387136,66,4.0,0.0798887698056368,0.10687408295599765,0.18793698018797755,MEDIUM,0.15384615384615385,1,Mercedes,4.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:46:12.304000,RUS,63,0.14702790456293502,67,4.0,0.07397966573009301,0.10356089172175509,0.18899181824328892,MEDIUM,0.16666666666666666,1,Mercedes,4.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:47:27.743000,RUS,63,0.14803922873225206,68,4.0,0.07332792630999624,0.10278781376709839,0.1912908242612753,MEDIUM,0.1794871794871795,1,Mercedes,3.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:48:43.222000,RUS,63,0.14857150461084,69,4.0,0.07361758827448367,0.1008945616332455,0.19318412333491108,MEDIUM,0.1923076923076923,1,Mercedes,3.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:49:58.117000,RUS,63,0.14080027678345697,70,4.0,0.07172030240709087,0.10068945931874473,0.18723375481777,MEDIUM,0.20512820512820512,1,Mercedes,3.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:06:03.536000,SAI,55,0.7099096461696097,1,1.0,,0.26828960446807504,0.3424031374670363,INTERMEDIATE,0.01282051282051282,1,Ferrari,14.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:07:46.115000,SAI,55,0.5091884123541233,2,1.0,0.21410364105089358,0.2397646056513576,0.30945973358577317,INTERMEDIATE,0.02564102564102564,1,Ferrari,15.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:09:26.592000,SAI,55,0.4812173149343306,3,1.0,0.19775222315557744,0.2341321805531451,0.3011292176617756,INTERMEDIATE,0.038461538461538464,1,Ferrari,14.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:11:04.223000,SAI,55,0.44334588617280346,4,1.0,0.18738232482692696,0.22185759588533205,0.28284535803637845,INTERMEDIATE,0.05128205128205128,1,Ferrari,14.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:12:41.602000,SAI,55,0.43999254813770006,5,1.0,0.18996031631086524,0.2185917359544357,0.27982960308337285,INTERMEDIATE,0.0641025641025641,1,Ferrari,14.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:14:17.351000,SAI,55,0.418302306085244,6,1.0,0.17379717869246591,0.21052963728444535,0.27978903238893776,INTERMEDIATE,0.07692307692307693,1,Ferrari,14.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:15:51.076000,SAI,55,0.3913691466286977,7,1.0,0.16649769718738233,0.19846015493113295,0.26957874095611606,INTERMEDIATE,0.08974358974358974,1,Ferrari,14.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:17:24.179000,SAI,55,0.38309225671665637,8,1.0,0.16528111693653508,0.19599892715712414,0.26441273919805264,INTERMEDIATE,0.10256410256410256,1,Ferrari,13.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:18:56.333000,SAI,55,0.37046401149715913,9,1.0,0.15576572140312256,0.19513118659577489,0.26120765433768345,INTERMEDIATE,0.11538461538461538,1,Ferrari,13.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:20:27.887000,SAI,55,0.362479873318341,10,1.0,0.1588071720302407,0.18937254468863896,0.2551896679964839,INTERMEDIATE,0.1282051282051282,1,Ferrari,13.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:22:00.923000,SAI,55,0.3822006946200218,11,1.0,0.15657677490368743,0.1973242036508212,0.2704983433633106,INTERMEDIATE,0.14102564102564102,1,Ferrari,13.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:23:34.653000,SAI,55,0.39143568111352134,12,1.0,0.16662804507140166,0.20349305018695868,0.26521062952194197,INTERMEDIATE,0.15384615384615385,1,Ferrari,12.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:25:05.330000,SAI,55,0.3508097246803019,13,1.0,0.152825652463575,0.1819099758610353,0.25531138007978904,INTERMEDIATE,0.16666666666666666,1,Ferrari,12.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:26:35.222000,SAI,55,0.3403638105630149,14,1.0,0.15356429047301795,0.17821813420002208,0.2471701940631551,INTERMEDIATE,0.1794871794871795,1,Ferrari,12.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:28:04.310000,SAI,55,0.32966506540339857,15,1.0,0.14157228514323783,0.18022182604168313,0.24577726688755158,INTERMEDIATE,0.1923076923076923,1,Ferrari,12.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:29:33.290000,SAI,55,0.3282279205312115,16,1.0,0.14103641050893606,0.1755360270103971,0.24883359253499227,INTERMEDIATE,0.20512820512820512,1,Ferrari,12.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:31:00.873000,SAI,55,0.30963818547153,17,1.0,0.13937085421313322,0.16906741555306626,0.2370410440192035,INTERMEDIATE,0.21794871794871795,1,Ferrari,12.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:32:28.352000,SAI,55,0.3082542681872016,18,1.0,0.14503374561886279,0.16520202577978327,0.23366015281628238,INTERMEDIATE,0.23076923076923075,1,Ferrari,12.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:33:55.250000,SAI,55,0.30052296105071274,19,1.0,0.13961706688294756,0.16146285281542372,0.23406585976063293,INTERMEDIATE,0.24358974358974358,1,Ferrari,12.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:35:22.478000,SAI,55,0.3049142370490625,20,1.0,0.1445558033774585,0.15969581749049433,0.23543173980661303,INTERMEDIATE,0.2564102564102564,1,Ferrari,12.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:36:50.577000,SAI,55,0.3165045443053136,21,1.0,0.15349187498189615,0.16406607449947147,0.23512069781594425,INTERMEDIATE,0.2692307692307692,1,Ferrari,12.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:38:17.472000,SAI,55,0.30048304035981865,22,1.0,0.13192654172580598,0.16736348863259864,0.2361484887416323,INTERMEDIATE,0.28205128205128205,1,Ferrari,12.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:39:44.311000,SAI,55,0.2997378541297957,23,1.0,0.13409900645946182,0.16647997097013395,0.23411995401987967,INTERMEDIATE,0.2948717948717949,1,Ferrari,12.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:41:10.838000,SAI,55,0.29558610227681026,24,1.0,0.12794368971410364,0.1659593266333244,0.23609439448238556,INTERMEDIATE,0.3076923076923077,1,Ferrari,12.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:43:22.487000,SAI,55,0.8960199071178594,25,1.0,0.29121165599745097,0.23908619030339362,0.6311718168909325,INTERMEDIATE,0.3205128205128205,1,Ferrari,14.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:45:13.328000,SAI,55,0.6191299950764482,26,2.0,0.2560032442140023,0.2728176324882067,0.3537358847792278,INTERMEDIATE,0.01282051282051282,1,Ferrari,14.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:46:56.290000,SAI,55,0.5142849538916021,27,2.0,0.20371925962401877,0.25857091018096334,0.30821556562309826,INTERMEDIATE,0.02564102564102564,1,Ferrari,14.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:48:39.944000,SAI,55,0.5234933265911723,28,2.0,0.2275874054977841,0.2528911537794045,0.3001555209953344,INTERMEDIATE,0.038461538461538464,1,Ferrari,13.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:50:38.401000,SAI,55,0.720475322359579,29,2.0,0.17210265620021437,0.2842875849991323,0.5252417337210089,INTERMEDIATE,0.05128205128205128,1,Ferrari,13.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:52:08.624000,SAI,55,0.34476839345832966,30,2.0,0.1375894331315355,0.17173374564157584,0.2721211711407127,INTERMEDIATE,0.0641025641025641,1,Ferrari,13.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:53:40.969000,SAI,55,0.37300562881741617,31,2.0,0.1629348550241868,0.19350614518088444,0.25848941781053486,INTERMEDIATE,0.07692307692307693,1,Ferrari,13.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:55:12.801000,SAI,55,0.36617919067452664,32,2.0,0.15801060162790026,0.19536784311250655,0.25455406045033474,INTERMEDIATE,0.08974358974358974,1,Ferrari,13.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:56:43.503000,SAI,55,0.3511423971044194,33,2.0,0.16141412971062769,0.18232018049003673,0.24727838258164853,INTERMEDIATE,0.10256410256410256,1,Ferrari,13.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:58:11.953000,SAI,55,0.32117526513992223,34,2.0,0.1452944413869015,0.17567802092043605,0.2375684630468592,INTERMEDIATE,0.11538461538461538,1,Ferrari,13.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:59:40.652000,SAI,55,0.32448868248413154,35,2.0,0.14855313848738522,0.17611977975166848,0.2375143687876124,INTERMEDIATE,0.1282051282051282,1,Ferrari,13.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:01:08.557000,SAI,55,0.3139230062941625,36,2.0,0.14068881615155115,0.17014025842891628,0.239245385083508,INTERMEDIATE,0.14102564102564102,1,Ferrari,13.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:02:35.852000,SAI,55,0.3058057991456973,37,2.0,0.14255713582249518,0.16733193443036776,0.23165866522415307,INTERMEDIATE,0.15384615384615385,1,Ferrari,13.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:04:02.676000,SAI,55,0.299538250675325,38,2.0,0.1399356950438838,0.16657463357682661,0.22838596253972548,INTERMEDIATE,0.16666666666666666,1,Ferrari,13.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:05:29.914000,SAI,55,0.30504730601870955,39,2.0,0.14597514700344694,0.16529668838647582,0.2294408005950369,INTERMEDIATE,0.1794871794871795,1,Ferrari,13.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:06:56.122000,SAI,55,0.29134120214507186,40,2.0,0.13782116270312544,0.15852831200795164,0.22892690513219283,INTERMEDIATE,0.1923076923076923,1,Ferrari,13.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:08:21.997000,SAI,55,0.2869100054558278,41,2.0,0.13470729658488545,0.16026379313065015,0.22584353235512877,INTERMEDIATE,0.20512820512820512,1,Ferrari,13.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:09:47.858000,SAI,55,0.2867237088983221,42,2.0,0.13260724734235146,0.15963270908603255,0.2281560619379268,INTERMEDIATE,0.21794871794871795,1,Ferrari,12.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:11:29.314000,SAI,55,0.49424476706276876,43,2.0,0.13118790371636302,0.1608791000741524,0.4393130029075665,INTERMEDIATE,0.23076923076923075,1,Ferrari,14.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:13:02.786000,SAI,55,0.3880025016966293,44,3.0,0.24189670654346385,0.16431850811731852,0.22501859490161608,MEDIUM,0.01282051282051282,1,Ferrari,13.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:14:27.681000,SAI,55,0.2738692464304249,45,3.0,0.14235437244735388,0.1477841061483363,0.21614713638515115,MEDIUM,0.02564102564102564,1,Ferrari,12.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:15:50.476000,SAI,55,0.24592476280456177,46,3.0,0.1289140572951366,0.13838095388353344,0.2083575630536209,MEDIUM,0.038461538461538464,1,Ferrari,12.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:17:11.856000,SAI,55,0.2270955035995157,47,3.0,0.11886278712742226,0.12971932537115627,0.20603150990601127,MEDIUM,0.05128205128205128,1,Ferrari,11.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:18:33.731000,SAI,55,0.23368241759704067,48,3.0,0.13160791356486978,0.12484420112648503,0.20500371898032327,MEDIUM,0.0641025641025641,1,Ferrari,11.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:19:53.793000,SAI,55,0.2095570134000453,49,3.0,0.10685629869941776,0.12347159332944163,0.2047738183785246,MEDIUM,0.07692307692307693,1,Ferrari,11.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:21:14.145000,SAI,55,0.21341601351980755,50,3.0,0.10834805781652807,0.12435511099190633,0.2065454053688553,MEDIUM,0.08974358974358974,1,Ferrari,11.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:22:33.102000,SAI,55,0.19485289225405533,51,3.0,0.09793471019320454,0.12001640818516007,0.20112245587936978,MEDIUM,0.10256410256410256,1,Ferrari,11.0,9,Canadian Grand Prix,R,09-06-2024
0 days 01:23:54.345000,SAI,55,0.2252724587153523,52,3.0,0.09777539611273639,0.152138586056198,0.20465210629521946,MEDIUM,0.11538461538461538,1,Ferrari,10.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:06:03.558000,SAR,2,0.7102023979028331,1,1.0,,0.2711768139722007,0.33330177834877284,INTERMEDIATE,0.01282051282051282,1,Williams,15.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:07:45.105000,SAR,2,0.49545569468655604,2,1.0,0.2012571329258755,0.24094788823501567,0.3064845493272027,INTERMEDIATE,0.02564102564102564,1,Williams,14.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:09:26.854000,SAR,2,0.4981436878734249,3,1.0,0.20499377226776355,0.23316977738510325,0.31239434714990877,INTERMEDIATE,0.038461538461538464,1,Williams,15.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:11:05.375000,SAR,2,0.45518902447138365,4,1.0,0.200069518871477,0.22408216714260926,0.2811278653052945,INTERMEDIATE,0.05128205128205128,1,Williams,15.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:12:43.735000,SAR,2,0.4530466140600675,5,1.0,0.19966399212119457,0.21458435227111372,0.2874704172019744,INTERMEDIATE,0.0641025641025641,1,Williams,15.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:14:42.061000,SAR,2,0.7187321188572038,6,1.0,0.17909799264258613,0.5635422747424389,0.2775711677598215,INTERMEDIATE,0.07692307692307693,1,Williams,20.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:16:16.092000,SAR,2,0.3954410570998952,7,1.0,0.17032123511861658,0.20226243629995427,0.2668875515585909,INTERMEDIATE,0.08974358974358974,1,Williams,20.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:17:50.253000,SAR,2,0.39717095370530564,8,1.0,0.17605654201546794,0.20268841803007115,0.26292514706876735,INTERMEDIATE,0.10256410256410256,1,Williams,20.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:19:22.220000,SAR,2,0.36797562176476073,9,1.0,0.16368797613185415,0.1867535459034757,0.25846237068091144,INTERMEDIATE,0.11538461538461538,1,Williams,20.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:20:53.280000,SAR,2,0.35590626621778076,10,1.0,0.15690988616284796,0.18282504772573088,0.25589289336669147,INTERMEDIATE,0.1282051282051282,1,Williams,20.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:22:23.355000,SAR,2,0.34279897270755444,11,1.0,0.15036352576543172,0.18060047646845373,0.25059165596051125,INTERMEDIATE,0.14102564102564102,1,Williams,20.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:23:52.883000,SAR,2,0.33552010006786537,12,1.0,0.14765518639747416,0.1744316299323162,0.25101088646967346,INTERMEDIATE,0.15384615384615385,1,Williams,20.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:25:25.701000,SAR,2,0.37929979108171774,13,1.0,0.17229093647713117,0.19270151302399696,0.25683954290350935,INTERMEDIATE,0.16666666666666666,1,Williams,20.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:26:55.650000,SAR,2,0.3411223036900026,14,1.0,0.1510007820873041,0.17875455563794707,0.24987490702549192,INTERMEDIATE,0.1794871794871795,1,Williams,20.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:28:24.831000,SAR,2,0.3309026068211154,15,1.0,0.14219505836688584,0.17780792957102065,0.24852255054432348,INTERMEDIATE,0.1923076923076923,1,Williams,20.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:29:54.309000,SAR,2,0.3348547552196304,16,1.0,0.14882831735364832,0.18173642774876547,0.24297788897153294,INTERMEDIATE,0.20512820512820512,1,Williams,20.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:31:22.245000,SAR,2,0.31433552010006816,17,1.0,0.14010949222257624,0.1681365665872553,0.24192305091622152,INTERMEDIATE,0.21794871794871795,1,Williams,20.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:32:49.665000,SAR,2,0.30746916126628454,18,1.0,0.14126814008052602,0.16259880409573546,0.23860977753735885,INTERMEDIATE,0.23076923076923075,1,Williams,20.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:34:16.149000,SAR,2,0.2950139057073282,19,1.0,0.13495350925469973,0.1601217992206112,0.2339711948069511,INTERMEDIATE,0.24358974358974358,1,Williams,20.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:35:45.406000,SAR,2,0.33191393099043265,20,1.0,0.15139182573936216,0.18140510862534115,0.23787950503752786,INTERMEDIATE,0.2564102564102564,1,Williams,20.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:37:14.692000,SAR,2,0.3322998310024088,21,1.0,0.14055846826753177,0.19819194421217046,0.23399824193657448,INTERMEDIATE,0.2692307692307692,1,Williams,20.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:38:41.423000,SAR,2,0.2983007092576082,22,1.0,0.1364307852735857,0.16330877364593033,0.23320035161268515,INTERMEDIATE,0.28205128205128205,1,Williams,20.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:40:10.392000,SAR,2,0.3280815446645997,23,1.0,0.16717840280392782,0.16501270056639794,0.23329501656636692,INTERMEDIATE,0.2948717948717949,1,Williams,20.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:05:58.955000,STR,18,0.6489507511743338,1,1.0,,0.258239591057539,0.3189532760835757,INTERMEDIATE,0.01282051282051282,1,Aston Martin,9.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:07:39.921000,STR,18,0.4877243875500672,2,1.0,0.20972974538713318,0.23384819273306723,0.29680167692203663,INTERMEDIATE,0.02564102564102564,1,Aston Martin,9.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:09:20.609000,STR,18,0.48402507019388175,3,1.0,0.20941111722619704,0.22862597226385628,0.297815944282913,INTERMEDIATE,0.038461538461538464,1,Aston Martin,10.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:10:57.911000,STR,18,0.43896791707141825,4,1.0,0.18044492077745272,0.21821308552766516,0.28799783622963016,INTERMEDIATE,0.05128205128205128,1,Aston Martin,10.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:12:34.955000,STR,18,0.43553473765452644,5,1.0,0.18523882628971988,0.21529432182130853,0.28253431604570967,INTERMEDIATE,0.0641025641025641,1,Aston Martin,10.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:14:11.610000,STR,18,0.4303583547352594,6,1.0,0.17441995191611392,0.22389284192922393,0.2800054094259247,INTERMEDIATE,0.07692307692307693,1,Aston Martin,10.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:15:45.305000,STR,18,0.3909699397197568,7,1.0,0.1615299944964227,0.19910701607686604,0.2732571505848942,INTERMEDIATE,0.08974358974358974,1,Aston Martin,9.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:17:18.854000,STR,18,0.38902713276291134,8,1.0,0.1664107985980361,0.20215199659214617,0.2641152207721956,INTERMEDIATE,0.10256410256410256,1,Aston Martin,9.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:18:51.704000,STR,18,0.37972561178458797,9,1.0,0.15947339454856185,0.1948629758768124,0.2673879234566232,INTERMEDIATE,0.11538461538461538,1,Aston Martin,9.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:20:24.490000,STR,18,0.3788739703788475,10,1.0,0.16099411986212092,0.19431077733777197,0.2655757657718575,INTERMEDIATE,0.1282051282051282,1,Aston Martin,9.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:21:58.735000,STR,18,0.3982887330503402,11,1.0,0.17475306317527445,0.19850748623447928,0.2688619920210968,INTERMEDIATE,0.14102564102564102,1,Aston Martin,9.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:23:29.935000,STR,18,0.3577692317928385,12,1.0,0.16436868174839964,0.18060047646845373,0.2527283792007573,INTERMEDIATE,0.15384615384615385,1,Aston Martin,8.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:25:00.190000,STR,18,0.3451942141611999,13,1.0,0.14449787098456102,0.18321947525361693,0.25625802961660693,INTERMEDIATE,0.16666666666666666,1,Aston Martin,8.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:26:29.636000,STR,18,0.33442893451676015,14,1.0,0.14229644005445646,0.17738194784090372,0.25237676651565355,INTERMEDIATE,0.1794871794871795,1,Aston Martin,8.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:27:58.653000,STR,18,0.32872027571890516,15,1.0,0.14087709642846802,0.17440007573008537,0.25045642031239435,INTERMEDIATE,0.1923076923076923,1,Aston Martin,8.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:29:26.417000,STR,18,0.31204673382214,16,1.0,0.13780667960490106,0.16687439849802,0.24282912975860438,INTERMEDIATE,0.20512820512820512,1,Aston Martin,8.0,9,Canadian Grand Prix,R,09-06-2024
0 days 00:30:53.782000,STR,18,0.30673728193322614,17,1.0,0.1319555079222547,0.16848366281179494,0.24151734397187097,INTERMEDIATE,0.21794871794871795,1,Aston Martin,8.0,9,Canadian Grand Prix,R,09-06-2024
