Time,Driver,DriverNumber,LapNumber,Stint,Compound,TyreLife,FreshTyre,LapTime,Sector1Time,Sector2Time,Sector3Time,Team,Position,GP
0 days 01:49:40.125000,NOR,4,36.0,1.0,MEDIUM,36.0,True,0 days 00:01:18.050000,0 days 00:00:20.338000,0 days 00:00:36.928000,0 days 00:00:20.784000,McLaren,10.0,Monaco Grand Prix
0 days 01:50:58.428000,NOR,4,37.0,1.0,MEDIUM,37.0,True,0 days 00:01:18.303000,0 days 00:00:20.441000,0 days 00:00:37.128000,0 days 00:00:20.734000,McLaren,10.0,Monaco Grand Prix
0 days 01:52:16.642000,NOR,4,38.0,1.0,MEDIUM,38.0,True,0 days 00:01:18.214000,0 days 00:00:20.480000,0 days 00:00:37.053000,0 days 00:00:20.681000,McLaren,10.0,Monaco Grand Prix
0 days 01:53:34.793000,NOR,4,39.0,1.0,MEDIUM,39.0,True,0 days 00:01:18.151000,0 days 00:00:20.351000,0 days 00:00:37.036000,0 days 00:00:20.764000,McLaren,10.0,Monaco Grand Prix
0 days 01:54:53.322000,NOR,4,40.0,1.0,MEDIUM,40.0,True,0 days 00:01:18.529000,0 days 00:00:20.472000,0 days 00:00:37.261000,0 days 00:00:20.796000,McLaren,10.0,Monaco Grand Prix
0 days 01:56:11.731000,NOR,4,41.0,1.0,MEDIUM,41.0,True,0 days 00:01:18.409000,0 days 00:00:20.399000,0 days 00:00:37.219000,0 days 00:00:20.791000,McLaren,10.0,Monaco Grand Prix
0 days 01:57:29.880000,NOR,4,42.0,1.0,MEDIUM,42.0,True,0 days 00:01:18.149000,0 days 00:00:20.378000,0 days 00:00:37.095000,0 days 00:00:20.676000,McLaren,10.0,Monaco Grand Prix
0 days 01:58:47.925000,NOR,4,43.0,1.0,MEDIUM,43.0,True,0 days 00:01:18.045000,0 days 00:00:20.386000,0 days 00:00:37.057000,0 days 00:00:20.602000,McLaren,10.0,Monaco Grand Prix
0 days 02:00:05.916000,NOR,4,44.0,1.0,MEDIUM,44.0,True,0 days 00:01:17.991000,0 days 00:00:20.258000,0 days 00:00:36.979000,0 days 00:00:20.754000,McLaren,10.0,Monaco Grand Prix
0 days 02:01:23.778000,NOR,4,45.0,1.0,MEDIUM,45.0,True,0 days 00:01:17.862000,0 days 00:00:20.451000,0 days 00:00:36.814000,0 days 00:00:20.597000,McLaren,10.0,Monaco Grand Prix
0 days 02:02:41.622000,NOR,4,46.0,1.0,MEDIUM,46.0,True,0 days 00:01:17.844000,0 days 00:00:20.260000,0 days 00:00:36.955000,0 days 00:00:20.629000,McLaren,10.0,Monaco Grand Prix
0 days 02:03:59.856000,NOR,4,47.0,1.0,MEDIUM,47.0,True,0 days 00:01:18.234000,0 days 00:00:20.342000,0 days 00:00:37.113000,0 days 00:00:20.779000,McLaren,10.0,Monaco Grand Prix
0 days 02:05:18.153000,NOR,4,48.0,1.0,MEDIUM,48.0,True,0 days 00:01:18.297000,0 days 00:00:20.446000,0 days 00:00:37.063000,0 days 00:00:20.788000,McLaren,10.0,Monaco Grand Prix
0 days 02:06:36.305000,NOR,4,49.0,1.0,MEDIUM,49.0,True,0 days 00:01:18.152000,0 days 00:00:20.358000,0 days 00:00:37.156000,0 days 00:00:20.638000,McLaren,10.0,Monaco Grand Prix
0 days 02:08:12.279000,NOR,4,50.0,1.0,MEDIUM,50.0,True,0 days 00:01:35.974000,0 days 00:00:20.653000,0 days 00:00:37.187000,0 days 00:00:38.134000,McLaren,11.0,Monaco Grand Prix
0 days 02:09:39.985000,NOR,4,51.0,2.0,HARD,1.0,True,0 days 00:01:27.706000,0 days 00:00:23.921000,0 days 00:00:42.618000,0 days 00:00:21.167000,McLaren,11.0,Monaco Grand Prix
0 days 02:11:08.660000,NOR,4,52.0,2.0,HARD,2.0,True,0 days 00:01:28.675000,0 days 00:00:22.806000,0 days 00:00:44.846000,0 days 00:00:21.023000,McLaren,11.0,Monaco Grand Prix
0 days 02:12:40.822000,NOR,4,53.0,2.0,HARD,3.0,True,0 days 00:01:32.162000,0 days 00:00:23.055000,0 days 00:00:46.742000,0 days 00:00:22.365000,McLaren,10.0,Monaco Grand Prix
0 days 02:14:52.825000,NOR,4,54.0,2.0,HARD,4.0,True,0 days 00:02:12.003000,0 days 00:00:25.114000,0 days 00:00:53.518000,0 days 00:00:53.371000,McLaren,11.0,Monaco Grand Prix
0 days 02:16:36.205000,NOR,4,55.0,3.0,INTERMEDIATE,1.0,True,0 days 00:01:43.380000,0 days 00:00:28.634000,0 days 00:00:48.915000,0 days 00:00:25.831000,McLaren,11.0,Monaco Grand Prix
0 days 02:18:16.589000,NOR,4,56.0,3.0,INTERMEDIATE,2.0,True,0 days 00:01:40.384000,0 days 00:00:26.154000,0 days 00:00:48.431000,0 days 00:00:25.799000,McLaren,11.0,Monaco Grand Prix
0 days 02:19:57.010000,NOR,4,57.0,3.0,INTERMEDIATE,3.0,True,0 days 00:01:40.421000,0 days 00:00:26.301000,0 days 00:00:47.846000,0 days 00:00:26.274000,McLaren,11.0,Monaco Grand Prix
0 days 02:21:39.140000,NOR,4,58.0,3.0,INTERMEDIATE,4.0,True,0 days 00:01:42.130000,0 days 00:00:27.346000,0 days 00:00:47.843000,0 days 00:00:26.941000,McLaren,10.0,Monaco Grand Prix
0 days 02:23:20.356000,NOR,4,59.0,3.0,INTERMEDIATE,5.0,True,0 days 00:01:41.216000,0 days 00:00:27.011000,0 days 00:00:47.759000,0 days 00:00:26.446000,McLaren,10.0,Monaco Grand Prix
0 days 02:25:02.145000,NOR,4,60.0,3.0,INTERMEDIATE,6.0,True,0 days 00:01:41.789000,0 days 00:00:26.406000,0 days 00:00:48.572000,0 days 00:00:26.811000,McLaren,10.0,Monaco Grand Prix
0 days 02:26:41.690000,NOR,4,61.0,3.0,INTERMEDIATE,7.0,True,0 days 00:01:39.545000,0 days 00:00:26.155000,0 days 00:00:47.495000,0 days 00:00:25.895000,McLaren,10.0,Monaco Grand Prix
0 days 02:28:20.583000,NOR,4,62.0,3.0,INTERMEDIATE,8.0,True,0 days 00:01:38.893000,0 days 00:00:25.885000,0 days 00:00:47.037000,0 days 00:00:25.971000,McLaren,10.0,Monaco Grand Prix
0 days 02:29:59.094000,NOR,4,63.0,3.0,INTERMEDIATE,9.0,True,0 days 00:01:38.511000,0 days 00:00:25.719000,0 days 00:00:47.252000,0 days 00:00:25.540000,McLaren,10.0,Monaco Grand Prix
0 days 02:31:37.844000,NOR,4,64.0,3.0,INTERMEDIATE,10.0,True,0 days 00:01:38.750000,0 days 00:00:26.002000,0 days 00:00:46.358000,0 days 00:00:26.390000,McLaren,10.0,Monaco Grand Prix
0 days 02:33:16.662000,NOR,4,65.0,3.0,INTERMEDIATE,11.0,True,0 days 00:01:38.818000,0 days 00:00:26.868000,0 days 00:00:47.550000,0 days 00:00:24.400000,McLaren,10.0,Monaco Grand Prix
0 days 02:34:53.643000,NOR,4,66.0,3.0,INTERMEDIATE,12.0,True,0 days 00:01:36.981000,0 days 00:00:25.530000,0 days 00:00:46.535000,0 days 00:00:24.916000,McLaren,10.0,Monaco Grand Prix
0 days 02:36:26.060000,NOR,4,67.0,3.0,INTERMEDIATE,13.0,True,0 days 00:01:32.417000,0 days 00:00:24.807000,0 days 00:00:44.718000,0 days 00:00:22.892000,McLaren,9.0,Monaco Grand Prix
0 days 02:37:57.097000,NOR,4,68.0,3.0,INTERMEDIATE,14.0,True,0 days 00:01:31.037000,0 days 00:00:24.101000,0 days 00:00:44.397000,0 days 00:00:22.539000,McLaren,9.0,Monaco Grand Prix
0 days 02:39:27.223000,NOR,4,69.0,3.0,INTERMEDIATE,15.0,True,0 days 00:01:30.126000,0 days 00:00:24.351000,0 days 00:00:44.016000,0 days 00:00:21.759000,McLaren,9.0,Monaco Grand Prix
0 days 02:40:55.735000,NOR,4,70.0,3.0,INTERMEDIATE,16.0,True,0 days 00:01:28.512000,0 days 00:00:23.708000,0 days 00:00:43.307000,0 days 00:00:21.497000,McLaren,9.0,Monaco Grand Prix
0 days 02:42:24.108000,NOR,4,71.0,3.0,INTERMEDIATE,17.0,True,0 days 00:01:28.373000,0 days 00:00:23.166000,0 days 00:00:42.946000,0 days 00:00:22.261000,McLaren,9.0,Monaco Grand Prix
0 days 02:43:50.067000,NOR,4,72.0,3.0,INTERMEDIATE,18.0,True,0 days 00:01:25.959000,0 days 00:00:22.833000,0 days 00:00:42.035000,0 days 00:00:21.091000,McLaren,9.0,Monaco Grand Prix
0 days 02:45:15.834000,NOR,4,73.0,3.0,INTERMEDIATE,19.0,True,0 days 00:01:25.767000,0 days 00:00:22.428000,0 days 00:00:42.088000,0 days 00:00:21.251000,McLaren,9.0,Monaco Grand Prix
0 days 02:46:41.305000,NOR,4,74.0,3.0,INTERMEDIATE,20.0,True,0 days 00:01:25.471000,0 days 00:00:22.570000,0 days 00:00:41.633000,0 days 00:00:21.268000,McLaren,9.0,Monaco Grand Prix
0 days 02:48:06.583000,NOR,4,75.0,3.0,INTERMEDIATE,21.0,True,0 days 00:01:25.278000,0 days 00:00:22.486000,0 days 00:00:41.180000,0 days 00:00:21.612000,McLaren,9.0,Monaco Grand Prix
0 days 02:49:32.350000,NOR,4,76.0,3.0,INTERMEDIATE,22.0,True,0 days 00:01:25.767000,0 days 00:00:22.527000,0 days 00:00:41.504000,0 days 00:00:21.736000,McLaren,9.0,Monaco Grand Prix
0 days 02:50:59.238000,NOR,4,77.0,3.0,INTERMEDIATE,23.0,True,0 days 00:01:26.888000,0 days 00:00:22.773000,0 days 00:00:42.046000,0 days 00:00:22.069000,McLaren,9.0,Monaco Grand Prix
0 days 01:03:31.782000,HAM,44,1.0,1.0,MEDIUM,1.0,True,0 days 00:01:28.585000,,0 days 00:00:38.830000,0 days 00:00:21.942000,Mercedes,5.0,Monaco Grand Prix
0 days 01:04:52.309000,HAM,44,2.0,1.0,MEDIUM,2.0,True,0 days 00:01:20.527000,0 days 00:00:21.226000,0 days 00:00:37.769000,0 days 00:00:21.532000,Mercedes,5.0,Monaco Grand Prix
0 days 01:06:12.414000,HAM,44,3.0,1.0,MEDIUM,3.0,True,0 days 00:01:20.105000,0 days 00:00:21.081000,0 days 00:00:37.472000,0 days 00:00:21.552000,Mercedes,5.0,Monaco Grand Prix
0 days 01:07:31.770000,HAM,44,4.0,1.0,MEDIUM,4.0,True,0 days 00:01:19.356000,0 days 00:00:20.805000,0 days 00:00:37.445000,0 days 00:00:21.106000,Mercedes,5.0,Monaco Grand Prix
0 days 01:08:50.506000,HAM,44,5.0,1.0,MEDIUM,5.0,True,0 days 00:01:18.736000,0 days 00:00:20.748000,0 days 00:00:37.010000,0 days 00:00:20.978000,Mercedes,5.0,Monaco Grand Prix
0 days 01:10:09.464000,HAM,44,6.0,1.0,MEDIUM,6.0,True,0 days 00:01:18.958000,0 days 00:00:20.718000,0 days 00:00:37.147000,0 days 00:00:21.093000,Mercedes,5.0,Monaco Grand Prix
0 days 01:11:28.115000,HAM,44,7.0,1.0,MEDIUM,7.0,True,0 days 00:01:18.651000,0 days 00:00:20.621000,0 days 00:00:36.947000,0 days 00:00:21.083000,Mercedes,5.0,Monaco Grand Prix
0 days 01:12:47.166000,HAM,44,8.0,1.0,MEDIUM,8.0,True,0 days 00:01:19.051000,0 days 00:00:20.762000,0 days 00:00:37.135000,0 days 00:00:21.154000,Mercedes,5.0,Monaco Grand Prix
0 days 01:14:05.995000,HAM,44,9.0,1.0,MEDIUM,9.0,True,0 days 00:01:18.829000,0 days 00:00:20.649000,0 days 00:00:37.275000,0 days 00:00:20.905000,Mercedes,5.0,Monaco Grand Prix
0 days 01:15:24.168000,HAM,44,10.0,1.0,MEDIUM,10.0,True,0 days 00:01:18.173000,0 days 00:00:20.355000,0 days 00:00:36.980000,0 days 00:00:20.838000,Mercedes,5.0,Monaco Grand Prix
0 days 01:16:42.094000,HAM,44,11.0,1.0,MEDIUM,11.0,True,0 days 00:01:17.926000,0 days 00:00:20.499000,0 days 00:00:36.779000,0 days 00:00:20.648000,Mercedes,5.0,Monaco Grand Prix
0 days 01:18:00.324000,HAM,44,12.0,1.0,MEDIUM,12.0,True,0 days 00:01:18.230000,0 days 00:00:20.749000,0 days 00:00:36.791000,0 days 00:00:20.690000,Mercedes,5.0,Monaco Grand Prix
0 days 01:19:18.408000,HAM,44,13.0,1.0,MEDIUM,13.0,True,0 days 00:01:18.084000,0 days 00:00:20.569000,0 days 00:00:36.751000,0 days 00:00:20.764000,Mercedes,5.0,Monaco Grand Prix
0 days 01:20:36.830000,HAM,44,14.0,1.0,MEDIUM,14.0,True,0 days 00:01:18.422000,0 days 00:00:20.580000,0 days 00:00:37.099000,0 days 00:00:20.743000,Mercedes,5.0,Monaco Grand Prix
0 days 01:21:55.019000,HAM,44,15.0,1.0,MEDIUM,15.0,True,0 days 00:01:18.189000,0 days 00:00:20.612000,0 days 00:00:36.762000,0 days 00:00:20.815000,Mercedes,5.0,Monaco Grand Prix
0 days 01:23:13.329000,HAM,44,16.0,1.0,MEDIUM,16.0,True,0 days 00:01:18.310000,0 days 00:00:20.835000,0 days 00:00:36.730000,0 days 00:00:20.745000,Mercedes,5.0,Monaco Grand Prix
0 days 01:24:31.583000,HAM,44,17.0,1.0,MEDIUM,17.0,True,0 days 00:01:18.254000,0 days 00:00:20.509000,0 days 00:00:36.917000,0 days 00:00:20.828000,Mercedes,5.0,Monaco Grand Prix
0 days 01:25:49.953000,HAM,44,18.0,1.0,MEDIUM,18.0,True,0 days 00:01:18.370000,0 days 00:00:20.607000,0 days 00:00:36.930000,0 days 00:00:20.833000,Mercedes,5.0,Monaco Grand Prix
0 days 01:27:08.160000,HAM,44,19.0,1.0,MEDIUM,19.0,True,0 days 00:01:18.207000,0 days 00:00:20.567000,0 days 00:00:36.841000,0 days 00:00:20.799000,Mercedes,5.0,Monaco Grand Prix
0 days 01:28:26.281000,HAM,44,20.0,1.0,MEDIUM,20.0,True,0 days 00:01:18.121000,0 days 00:00:20.433000,0 days 00:00:36.922000,0 days 00:00:20.766000,Mercedes,5.0,Monaco Grand Prix
0 days 01:29:44.592000,HAM,44,21.0,1.0,MEDIUM,21.0,True,0 days 00:01:18.311000,0 days 00:00:20.457000,0 days 00:00:37.015000,0 days 00:00:20.839000,Mercedes,5.0,Monaco Grand Prix
0 days 01:31:01.985000,HAM,44,22.0,1.0,MEDIUM,22.0,True,0 days 00:01:17.393000,0 days 00:00:20.306000,0 days 00:00:36.545000,0 days 00:00:20.542000,Mercedes,5.0,Monaco Grand Prix
0 days 01:32:20.038000,HAM,44,23.0,1.0,MEDIUM,23.0,True,0 days 00:01:18.053000,0 days 00:00:20.548000,0 days 00:00:36.870000,0 days 00:00:20.635000,Mercedes,5.0,Monaco Grand Prix
0 days 01:33:37.469000,HAM,44,24.0,1.0,MEDIUM,24.0,True,0 days 00:01:17.431000,0 days 00:00:20.274000,0 days 00:00:36.526000,0 days 00:00:20.631000,Mercedes,5.0,Monaco Grand Prix
0 days 01:34:55.112000,HAM,44,25.0,1.0,MEDIUM,25.0,True,0 days 00:01:17.643000,0 days 00:00:20.423000,0 days 00:00:36.682000,0 days 00:00:20.538000,Mercedes,5.0,Monaco Grand Prix
0 days 01:36:12.828000,HAM,44,26.0,1.0,MEDIUM,26.0,True,0 days 00:01:17.716000,0 days 00:00:20.355000,0 days 00:00:36.690000,0 days 00:00:20.671000,Mercedes,5.0,Monaco Grand Prix
0 days 01:37:30.150000,HAM,44,27.0,1.0,MEDIUM,27.0,True,0 days 00:01:17.322000,0 days 00:00:20.194000,0 days 00:00:36.550000,0 days 00:00:20.578000,Mercedes,5.0,Monaco Grand Prix
0 days 01:38:47.484000,HAM,44,28.0,1.0,MEDIUM,28.0,True,0 days 00:01:17.334000,0 days 00:00:20.146000,0 days 00:00:36.632000,0 days 00:00:20.556000,Mercedes,5.0,Monaco Grand Prix
0 days 01:40:04.856000,HAM,44,29.0,1.0,MEDIUM,29.0,True,0 days 00:01:17.372000,0 days 00:00:20.072000,0 days 00:00:36.712000,0 days 00:00:20.588000,Mercedes,5.0,Monaco Grand Prix
0 days 01:41:22.598000,HAM,44,30.0,1.0,MEDIUM,30.0,True,0 days 00:01:17.742000,0 days 00:00:20.187000,0 days 00:00:36.759000,0 days 00:00:20.796000,Mercedes,5.0,Monaco Grand Prix
0 days 01:42:58.065000,HAM,44,31.0,1.0,MEDIUM,31.0,True,0 days 00:01:35.467000,0 days 00:00:20.415000,0 days 00:00:37.012000,0 days 00:00:38.040000,Mercedes,8.0,Monaco Grand Prix
0 days 01:44:16.230000,HAM,44,32.0,2.0,HARD,1.0,True,0 days 00:01:18.165000,0 days 00:00:22.362000,0 days 00:00:35.711000,0 days 00:00:20.092000,Mercedes,8.0,Monaco Grand Prix
0 days 01:45:31.880000,HAM,44,33.0,2.0,HARD,2.0,True,0 days 00:01:15.650000,0 days 00:00:19.760000,0 days 00:00:35.647000,0 days 00:00:20.243000,Mercedes,8.0,Monaco Grand Prix
0 days 01:46:50.237000,HAM,44,34.0,2.0,HARD,3.0,True,0 days 00:01:18.357000,0 days 00:00:20.425000,0 days 00:00:37.198000,0 days 00:00:20.734000,Mercedes,8.0,Monaco Grand Prix
0 days 01:48:07.396000,HAM,44,35.0,2.0,HARD,4.0,True,0 days 00:01:17.159000,0 days 00:00:20.415000,0 days 00:00:36.085000,0 days 00:00:20.659000,Mercedes,8.0,Monaco Grand Prix
0 days 01:49:25.084000,HAM,44,36.0,2.0,HARD,5.0,True,0 days 00:01:17.688000,0 days 00:00:20.449000,0 days 00:00:36.475000,0 days 00:00:20.764000,Mercedes,8.0,Monaco Grand Prix
0 days 01:50:42.795000,HAM,44,37.0,2.0,HARD,6.0,True,0 days 00:01:17.711000,0 days 00:00:20.364000,0 days 00:00:36.727000,0 days 00:00:20.620000,Mercedes,8.0,Monaco Grand Prix
0 days 01:51:59.962000,HAM,44,38.0,2.0,HARD,7.0,True,0 days 00:01:17.167000,0 days 00:00:20.282000,0 days 00:00:36.239000,0 days 00:00:20.646000,Mercedes,8.0,Monaco Grand Prix
0 days 01:53:17.255000,HAM,44,39.0,2.0,HARD,8.0,True,0 days 00:01:17.293000,0 days 00:00:20.276000,0 days 00:00:36.426000,0 days 00:00:20.591000,Mercedes,8.0,Monaco Grand Prix
0 days 01:54:34.217000,HAM,44,40.0,2.0,HARD,9.0,True,0 days 00:01:16.962000,0 days 00:00:20.057000,0 days 00:00:36.301000,0 days 00:00:20.604000,Mercedes,8.0,Monaco Grand Prix
0 days 01:55:50.805000,HAM,44,41.0,2.0,HARD,10.0,True,0 days 00:01:16.588000,0 days 00:00:20.081000,0 days 00:00:36.125000,0 days 00:00:20.382000,Mercedes,8.0,Monaco Grand Prix
0 days 01:57:07.385000,HAM,44,42.0,2.0,HARD,11.0,True,0 days 00:01:16.580000,0 days 00:00:20.056000,0 days 00:00:36.136000,0 days 00:00:20.388000,Mercedes,8.0,Monaco Grand Prix
0 days 01:58:23.914000,HAM,44,43.0,2.0,HARD,12.0,True,0 days 00:01:16.529000,0 days 00:00:20.005000,0 days 00:00:36.184000,0 days 00:00:20.340000,Mercedes,8.0,Monaco Grand Prix
0 days 01:59:40.794000,HAM,44,44.0,2.0,HARD,13.0,True,0 days 00:01:16.880000,0 days 00:00:20.048000,0 days 00:00:36.302000,0 days 00:00:20.530000,Mercedes,7.0,Monaco Grand Prix
0 days 02:00:59.627000,HAM,44,45.0,2.0,HARD,14.0,True,0 days 00:01:18.833000,0 days 00:00:20.486000,0 days 00:00:37.303000,0 days 00:00:21.044000,Mercedes,7.0,Monaco Grand Prix
0 days 02:02:16.477000,HAM,44,46.0,2.0,HARD,15.0,True,0 days 00:01:16.850000,0 days 00:00:20.225000,0 days 00:00:36.147000,0 days 00:00:20.478000,Mercedes,7.0,Monaco Grand Prix
0 days 02:03:32.734000,HAM,44,47.0,2.0,HARD,16.0,True,0 days 00:01:16.257000,0 days 00:00:19.850000,0 days 00:00:35.974000,0 days 00:00:20.433000,Mercedes,6.0,Monaco Grand Prix
0 days 02:04:49.594000,HAM,44,48.0,2.0,HARD,17.0,True,0 days 00:01:16.860000,0 days 00:00:20.205000,0 days 00:00:36.190000,0 days 00:00:20.465000,Mercedes,6.0,Monaco Grand Prix
0 days 02:06:06.375000,HAM,44,49.0,2.0,HARD,18.0,True,0 days 00:01:16.781000,0 days 00:00:20.131000,0 days 00:00:36.233000,0 days 00:00:20.417000,Mercedes,6.0,Monaco Grand Prix
0 days 02:07:23.485000,HAM,44,50.0,2.0,HARD,19.0,True,0 days 00:01:17.110000,0 days 00:00:20.168000,0 days 00:00:36.443000,0 days 00:00:20.499000,Mercedes,6.0,Monaco Grand Prix
0 days 02:08:41.779000,HAM,44,51.0,2.0,HARD,20.0,True,0 days 00:01:18.294000,0 days 00:00:20.058000,0 days 00:00:36.913000,0 days 00:00:21.323000,Mercedes,6.0,Monaco Grand Prix
0 days 02:10:08.016000,HAM,44,52.0,2.0,HARD,21.0,True,0 days 00:01:26.237000,0 days 00:00:20.853000,0 days 00:00:42.111000,0 days 00:00:23.273000,Mercedes,6.0,Monaco Grand Prix
0 days 02:11:39.357000,HAM,44,53.0,2.0,HARD,22.0,True,0 days 00:01:31.341000,0 days 00:00:24.193000,0 days 00:00:45.397000,0 days 00:00:21.751000,Mercedes,6.0,Monaco Grand Prix
0 days 02:13:34.498000,HAM,44,54.0,2.0,HARD,23.0,True,0 days 00:01:55.141000,0 days 00:00:23.451000,0 days 00:00:48.060000,0 days 00:00:43.630000,Mercedes,7.0,Monaco Grand Prix
0 days 02:15:14.101000,HAM,44,55.0,3.0,INTERMEDIATE,1.0,True,0 days 00:01:39.603000,0 days 00:00:27.422000,0 days 00:00:47.069000,0 days 00:00:25.112000,Mercedes,4.0,Monaco Grand Prix
0 days 02:16:55.378000,HAM,44,56.0,3.0,INTERMEDIATE,2.0,True,0 days 00:01:41.277000,0 days 00:00:26.260000,0 days 00:00:48.592000,0 days 00:00:26.425000,Mercedes,4.0,Monaco Grand Prix
0 days 02:18:38.656000,HAM,44,57.0,3.0,INTERMEDIATE,3.0,True,0 days 00:01:43.278000,0 days 00:00:28.374000,0 days 00:00:48.357000,0 days 00:00:26.547000,Mercedes,4.0,Monaco Grand Prix
0 days 02:20:22.034000,HAM,44,58.0,3.0,INTERMEDIATE,4.0,True,0 days 00:01:43.378000,0 days 00:00:27.656000,0 days 00:00:48.863000,0 days 00:00:26.859000,Mercedes,4.0,Monaco Grand Prix
0 days 02:22:07.233000,HAM,44,59.0,3.0,INTERMEDIATE,5.0,True,0 days 00:01:45.199000,0 days 00:00:28.019000,0 days 00:00:49.285000,0 days 00:00:27.895000,Mercedes,4.0,Monaco Grand Prix
0 days 02:23:50.274000,HAM,44,60.0,3.0,INTERMEDIATE,6.0,True,0 days 00:01:43.041000,0 days 00:00:27.600000,0 days 00:00:48.261000,0 days 00:00:27.180000,Mercedes,4.0,Monaco Grand Prix
0 days 02:25:32.670000,HAM,44,61.0,3.0,INTERMEDIATE,7.0,True,0 days 00:01:42.396000,0 days 00:00:27.441000,0 days 00:00:48.298000,0 days 00:00:26.657000,Mercedes,4.0,Monaco Grand Prix
0 days 02:27:14.957000,HAM,44,62.0,3.0,INTERMEDIATE,8.0,True,0 days 00:01:42.287000,0 days 00:00:27.191000,0 days 00:00:48.450000,0 days 00:00:26.646000,Mercedes,4.0,Monaco Grand Prix
0 days 02:28:56.272000,HAM,44,63.0,3.0,INTERMEDIATE,9.0,True,0 days 00:01:41.315000,0 days 00:00:27.240000,0 days 00:00:47.725000,0 days 00:00:26.350000,Mercedes,4.0,Monaco Grand Prix
0 days 02:30:35.229000,HAM,44,64.0,3.0,INTERMEDIATE,10.0,True,0 days 00:01:38.957000,0 days 00:00:26.340000,0 days 00:00:46.965000,0 days 00:00:25.652000,Mercedes,4.0,Monaco Grand Prix
0 days 02:32:12.865000,HAM,44,65.0,3.0,INTERMEDIATE,11.0,True,0 days 00:01:37.636000,0 days 00:00:26.210000,0 days 00:00:46.748000,0 days 00:00:24.678000,Mercedes,4.0,Monaco Grand Prix
0 days 02:33:49.068000,HAM,44,66.0,3.0,INTERMEDIATE,12.0,True,0 days 00:01:36.203000,0 days 00:00:25.650000,0 days 00:00:46.234000,0 days 00:00:24.319000,Mercedes,4.0,Monaco Grand Prix
0 days 02:35:23.607000,HAM,44,67.0,3.0,INTERMEDIATE,13.0,True,0 days 00:01:34.539000,0 days 00:00:24.931000,0 days 00:00:45.823000,0 days 00:00:23.785000,Mercedes,4.0,Monaco Grand Prix
0 days 02:36:56.473000,HAM,44,68.0,3.0,INTERMEDIATE,14.0,True,0 days 00:01:32.866000,0 days 00:00:25.098000,0 days 00:00:44.929000,0 days 00:00:22.839000,Mercedes,4.0,Monaco Grand Prix
0 days 02:38:30.230000,HAM,44,69.0,3.0,INTERMEDIATE,15.0,True,0 days 00:01:33.757000,0 days 00:00:25.503000,0 days 00:00:46.040000,0 days 00:00:22.214000,Mercedes,4.0,Monaco Grand Prix
0 days 02:39:59.910000,HAM,44,70.0,3.0,INTERMEDIATE,16.0,True,0 days 00:01:29.680000,0 days 00:00:24.150000,0 days 00:00:43.741000,0 days 00:00:21.789000,Mercedes,4.0,Monaco Grand Prix
0 days 02:41:29.577000,HAM,44,71.0,3.0,INTERMEDIATE,17.0,True,0 days 00:01:29.667000,0 days 00:00:23.981000,0 days 00:00:43.910000,0 days 00:00:21.776000,Mercedes,4.0,Monaco Grand Prix
0 days 02:42:58.992000,HAM,44,72.0,3.0,INTERMEDIATE,18.0,True,0 days 00:01:29.415000,0 days 00:00:24.343000,0 days 00:00:43.250000,0 days 00:00:21.822000,Mercedes,4.0,Monaco Grand Prix
0 days 02:44:26.727000,HAM,44,73.0,3.0,INTERMEDIATE,19.0,True,0 days 00:01:27.735000,0 days 00:00:24.122000,0 days 00:00:42.180000,0 days 00:00:21.433000,Mercedes,4.0,Monaco Grand Prix
0 days 02:45:53.031000,HAM,44,74.0,3.0,INTERMEDIATE,20.0,True,0 days 00:01:26.304000,0 days 00:00:22.776000,0 days 00:00:42.149000,0 days 00:00:21.379000,Mercedes,4.0,Monaco Grand Prix
0 days 02:47:18.273000,HAM,44,75.0,3.0,INTERMEDIATE,21.0,True,0 days 00:01:25.242000,0 days 00:00:22.534000,0 days 00:00:41.383000,0 days 00:00:21.325000,Mercedes,4.0,Monaco Grand Prix
0 days 02:48:42.924000,HAM,44,76.0,3.0,INTERMEDIATE,22.0,True,0 days 00:01:24.651000,0 days 00:00:22.174000,0 days 00:00:41.007000,0 days 00:00:21.470000,Mercedes,4.0,Monaco Grand Prix
0 days 02:50:09.134000,HAM,44,77.0,3.0,INTERMEDIATE,23.0,True,0 days 00:01:26.210000,0 days 00:00:22.410000,0 days 00:00:42.330000,0 days 00:00:21.470000,Mercedes,4.0,Monaco Grand Prix
0 days 02:51:34.239000,HAM,44,78.0,3.0,INTERMEDIATE,24.0,True,0 days 00:01:25.105000,0 days 00:00:22.304000,0 days 00:00:40.622000,0 days 00:00:22.179000,Mercedes,4.0,Monaco Grand Prix
0 days 01:03:30.587000,SAI,55,1.0,1.0,HARD,1.0,True,0 days 00:01:27.390000,,0 days 00:00:38.450000,0 days 00:00:21.607000,Ferrari,4.0,Monaco Grand Prix
0 days 01:04:51.180000,SAI,55,2.0,1.0,HARD,2.0,True,0 days 00:01:20.593000,0 days 00:00:21.218000,0 days 00:00:37.827000,0 days 00:00:21.548000,Ferrari,4.0,Monaco Grand Prix
0 days 01:06:11.138000,SAI,55,3.0,1.0,HARD,3.0,True,0 days 00:01:19.958000,0 days 00:00:21.064000,0 days 00:00:37.555000,0 days 00:00:21.339000,Ferrari,4.0,Monaco Grand Prix
