Driver,DriverNumber,LapNumber,Stint,Compound,TyreLife,FreshTyre,LapTime,Sector1Time,Sector2Time,Sector3Time,Team,Position,DriverTime,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,RoundNumber,Session,Date,GP,TrackStatus,Year
HAM,44,28,2,MEDIUM,1,1,105.978,47.886,29.634,28.458,Mercedes,10.0,0 days 02:03:35.199000,0 days 02:02:36.340000,29.9,41.0,1000.2,False,43.3,112.0,0.8,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HAM,44,29,2,MEDIUM,2,1,85.582,27.731,29.45,28.401,Mercedes,9.0,0 days 02:05:00.781000,0 days 02:04:36.369000,29.7,42.0,1000.2,False,42.5,317.0,0.8,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HAM,44,30,2,MEDIUM,3,1,86.34,28.242,29.728,28.37,Mercedes,9.0,0 days 02:06:27.121000,0 days 02:05:36.369000,29.7,41.0,1000.2,False,42.5,190.0,1.2,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HAM,44,31,2,MEDIUM,4,1,86.404,28.28,29.678,28.446,Mercedes,9.0,0 days 02:07:53.525000,0 days 02:07:36.367000,29.8,41.0,1000.4,False,42.6,136.0,1.1,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HAM,44,32,2,MEDIUM,5,1,86.62,28.268,29.827,28.525,Mercedes,9.0,0 days 02:09:20.145000,0 days 02:08:36.367000,29.9,41.0,1000.2,False,42.6,174.0,1.1,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HAM,44,33,2,MEDIUM,6,1,86.584,28.317,29.769,28.498,Mercedes,9.0,0 days 02:10:46.729000,0 days 02:10:36.397000,29.8,42.0,1000.2,False,42.5,164.0,1.5,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HAM,44,34,2,MEDIUM,7,1,86.236,28.231,29.565,28.44,Mercedes,9.0,0 days 02:12:12.965000,0 days 02:11:36.412000,29.8,41.0,1000.2,False,42.6,232.0,0.8,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HAM,44,35,2,MEDIUM,8,1,86.016,28.2,29.528,28.288,Mercedes,9.0,0 days 02:13:38.981000,0 days 02:13:36.379000,29.9,42.0,1000.2,False,42.5,196.0,1.2,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HAM,44,36,2,MEDIUM,9,1,86.205,28.237,29.691,28.277,Mercedes,9.0,0 days 02:15:05.186000,0 days 02:14:36.410000,30.0,43.0,1000.2,False,42.5,208.0,1.8,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HAM,44,37,2,MEDIUM,10,1,85.999,28.165,29.626,28.208,Mercedes,9.0,0 days 02:16:31.185000,0 days 02:15:36.425000,30.1,41.0,1000.2,False,42.5,171.0,1.5,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HAM,44,38,2,MEDIUM,11,1,86.274,28.191,29.81,28.273,Mercedes,9.0,0 days 02:17:57.459000,0 days 02:17:36.486000,30.0,40.0,1000.2,False,42.8,145.0,1.1,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HAM,44,39,2,MEDIUM,12,1,86.249,28.2,29.837,28.212,Mercedes,9.0,0 days 02:19:23.708000,0 days 02:18:36.438000,30.0,40.0,1000.2,False,42.6,168.0,1.3,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HAM,44,40,2,MEDIUM,13,1,86.658,27.835,30.525,28.298,Mercedes,9.0,0 days 02:20:50.366000,0 days 02:20:36.452000,30.1,41.0,1000.2,False,42.9,187.0,2.0,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HAM,44,41,2,MEDIUM,14,1,87.501,28.084,31.028,28.389,Mercedes,8.0,0 days 02:22:17.867000,0 days 02:21:36.467000,30.2,40.0,1000.2,False,42.9,190.0,1.8,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HAM,44,42,2,MEDIUM,15,1,86.216,28.303,29.7,28.213,Mercedes,8.0,0 days 02:23:44.083000,0 days 02:23:36.466000,30.2,39.0,1000.2,False,42.5,168.0,1.6,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HAM,44,43,2,MEDIUM,16,1,86.093,28.191,29.702,28.2,Mercedes,8.0,0 days 02:25:10.176000,0 days 02:24:36.481000,30.1,39.0,1000.2,False,42.5,144.0,1.6,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HAM,44,44,2,MEDIUM,17,1,87.152,28.286,29.995,28.871,Mercedes,8.0,0 days 02:26:37.328000,0 days 02:26:36.480000,30.0,40.0,1000.2,False,41.7,161.0,1.1,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HAM,44,45,2,MEDIUM,18,1,86.333,28.007,29.815,28.511,Mercedes,7.0,0 days 02:28:03.661000,0 days 02:27:36.479000,30.0,41.0,1000.2,False,41.6,181.0,1.5,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HAM,44,46,2,MEDIUM,19,1,87.193,28.313,30.328,28.552,Mercedes,7.0,0 days 02:29:30.854000,0 days 02:28:36.478000,30.0,41.0,1000.2,False,41.8,190.0,1.6,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HAM,44,47,2,MEDIUM,20,1,86.12,28.422,29.673,28.025,Mercedes,6.0,0 days 02:30:56.974000,0 days 02:30:36.493000,30.1,41.0,1000.2,False,41.2,161.0,1.7,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HAM,44,48,2,MEDIUM,21,1,85.815,28.115,29.489,28.211,Mercedes,6.0,0 days 02:32:22.789000,0 days 02:31:36.508000,30.0,42.0,1000.2,False,41.2,157.0,1.2,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HAM,44,49,2,MEDIUM,22,1,85.888,28.298,29.417,28.173,Mercedes,6.0,0 days 02:33:48.677000,0 days 02:33:36.537000,30.0,41.0,1000.2,False,40.8,152.0,1.6,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HAM,44,50,2,MEDIUM,23,1,85.927,28.164,29.526,28.237,Mercedes,6.0,0 days 02:35:14.604000,0 days 02:34:36.537000,30.0,41.0,1000.2,False,40.8,161.0,1.7,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HAM,44,51,2,MEDIUM,24,1,86.093,28.147,29.595,28.351,Mercedes,6.0,0 days 02:36:40.697000,0 days 02:34:36.537000,30.0,41.0,1000.2,False,40.8,161.0,1.7,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,1,1,MEDIUM,4,0,92.72,,31.435,29.179,Haas F1 Team,10.0,0 days 01:23:54.595000,0 days 01:23:36.272000,29.2,41.0,1000.4,False,42.5,4.0,1.5,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,2,1,MEDIUM,5,0,87.92,28.659,30.195,29.066,Haas F1 Team,10.0,0 days 01:25:22.515000,0 days 01:24:36.271000,29.2,40.0,1000.5,False,43.1,189.0,1.0,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,3,1,MEDIUM,6,0,87.36,28.522,30.018,28.82,Haas F1 Team,10.0,0 days 01:26:49.875000,0 days 01:26:36.317000,29.4,39.0,1000.4,False,43.2,23.0,1.3,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,4,1,MEDIUM,7,0,87.2,28.353,30.179,28.668,Haas F1 Team,10.0,0 days 01:28:17.075000,0 days 01:27:36.316000,29.5,40.0,1000.4,False,43.1,204.0,0.8,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,5,1,MEDIUM,8,0,87.035,28.304,29.951,28.78,Haas F1 Team,10.0,0 days 01:29:44.110000,0 days 01:29:36.315000,29.5,42.0,1000.4,False,43.3,145.0,1.6,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,6,1,MEDIUM,9,0,87.169,28.369,29.99,28.81,Haas F1 Team,10.0,0 days 01:31:11.279000,0 days 01:30:36.314000,29.7,41.0,1000.2,False,43.4,164.0,1.7,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,7,1,MEDIUM,10,0,87.465,28.474,30.088,28.903,Haas F1 Team,10.0,0 days 01:32:38.744000,0 days 01:32:36.313000,29.7,42.0,1000.2,False,43.6,0.0,2.4,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,8,1,MEDIUM,11,0,88.059,28.665,30.421,28.973,Haas F1 Team,11.0,0 days 01:34:06.803000,0 days 01:33:36.312000,29.7,43.0,1000.5,False,43.6,162.0,1.0,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,9,1,MEDIUM,12,0,87.481,28.412,30.067,29.002,Haas F1 Team,11.0,0 days 01:35:34.284000,0 days 01:34:36.311000,29.8,41.0,1000.4,False,44.1,178.0,0.6,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,10,1,MEDIUM,13,0,87.563,28.453,30.17,28.94,Haas F1 Team,11.0,0 days 01:37:01.847000,0 days 01:36:36.326000,29.9,41.0,1000.2,False,43.9,162.0,2.2,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,11,1,MEDIUM,14,0,88.055,28.668,30.428,28.959,Haas F1 Team,11.0,0 days 01:38:29.902000,0 days 01:37:36.309000,29.9,41.0,1000.4,False,43.9,181.0,1.8,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,12,1,MEDIUM,15,0,89.091,29.194,30.785,29.112,Haas F1 Team,12.0,0 days 01:39:58.993000,0 days 01:39:36.324000,29.8,41.0,1000.5,False,43.1,172.0,1.2,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,13,1,MEDIUM,16,0,88.009,28.418,30.638,28.953,Haas F1 Team,11.0,0 days 01:41:27.002000,0 days 01:40:36.339000,29.9,41.0,1000.4,False,43.7,199.0,1.2,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,14,1,MEDIUM,17,0,92.658,28.583,31.022,33.053,Haas F1 Team,13.0,0 days 01:42:59.660000,0 days 01:42:36.322000,30.0,42.0,1000.4,False,43.7,258.0,2.0,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,15,2,HARD,6,0,109.615,50.388,30.303,28.924,Haas F1 Team,17.0,0 days 01:44:49.275000,0 days 01:44:36.320000,30.0,40.0,1000.4,False,43.9,178.0,1.7,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,16,2,HARD,7,0,86.99,28.381,29.965,28.644,Haas F1 Team,17.0,0 days 01:46:16.265000,0 days 01:45:36.320000,29.9,41.0,1000.4,False,43.7,0.0,1.7,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,17,2,HARD,8,0,86.988,28.315,29.968,28.705,Haas F1 Team,17.0,0 days 01:47:43.253000,0 days 01:47:36.334000,29.7,40.0,1000.4,False,43.5,216.0,1.3,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,18,2,HARD,9,0,87.294,28.432,30.085,28.777,Haas F1 Team,17.0,0 days 01:49:10.547000,0 days 01:48:36.333000,29.8,40.0,1000.4,False,43.6,158.0,1.2,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,19,2,HARD,10,0,87.312,28.491,30.078,28.743,Haas F1 Team,17.0,0 days 01:50:37.859000,0 days 01:50:36.316000,30.0,39.0,1000.4,False,44.4,180.0,1.6,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,20,2,HARD,11,0,87.078,28.437,29.93,28.711,Haas F1 Team,17.0,0 days 01:52:04.937000,0 days 01:51:36.331000,30.0,39.0,1000.2,False,44.3,82.0,1.2,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,21,2,HARD,12,0,87.161,28.445,29.983,28.733,Haas F1 Team,16.0,0 days 01:53:32.098000,0 days 01:52:36.346000,30.0,39.0,1000.2,False,44.0,145.0,1.3,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,22,2,HARD,13,0,87.074,28.383,30.088,28.603,Haas F1 Team,16.0,0 days 01:54:59.172000,0 days 01:54:36.329000,29.9,41.0,1000.2,False,43.7,178.0,1.3,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,23,2,HARD,14,0,87.29,28.497,30.184,28.609,Haas F1 Team,16.0,0 days 01:56:26.462000,0 days 01:55:36.344000,29.9,41.0,1000.2,False,43.6,210.0,1.5,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,24,2,HARD,15,0,87.143,28.32,30.111,28.712,Haas F1 Team,16.0,0 days 01:57:53.605000,0 days 01:57:36.327000,29.9,41.0,1000.4,False,43.5,177.0,1.7,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,25,2,HARD,16,0,87.229,28.362,30.216,28.651,Haas F1 Team,15.0,0 days 01:59:20.834000,0 days 01:58:36.342000,29.8,40.0,1000.2,False,43.6,156.0,1.6,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,26,2,HARD,17,0,87.344,28.518,30.161,28.665,Haas F1 Team,14.0,0 days 02:00:48.178000,0 days 02:00:36.341000,29.9,40.0,1000.2,False,43.4,228.0,1.0,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,27,2,HARD,18,0,87.08,28.425,29.874,28.781,Haas F1 Team,14.0,0 days 02:02:15.258000,0 days 02:01:36.340000,29.9,41.0,1000.2,False,43.0,174.0,1.2,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,28,2,HARD,19,0,87.6,28.478,30.261,28.861,Haas F1 Team,14.0,0 days 02:03:42.858000,0 days 02:03:36.355000,29.9,41.0,1000.2,False,42.9,163.0,1.0,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,29,2,HARD,20,0,87.466,28.456,30.06,28.95,Haas F1 Team,14.0,0 days 02:05:10.324000,0 days 02:04:36.369000,29.7,42.0,1000.2,False,42.5,317.0,0.8,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,30,2,HARD,21,0,87.775,28.736,30.201,28.838,Haas F1 Team,14.0,0 days 02:06:38.099000,0 days 02:06:36.368000,29.8,42.0,1000.2,False,42.8,193.0,1.3,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,31,2,HARD,22,0,87.547,28.462,30.232,28.853,Haas F1 Team,14.0,0 days 02:08:05.646000,0 days 02:07:36.367000,29.8,41.0,1000.4,False,42.6,136.0,1.1,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,32,2,HARD,23,0,87.976,28.523,30.448,29.005,Haas F1 Team,14.0,0 days 02:09:33.622000,0 days 02:08:36.367000,29.9,41.0,1000.2,False,42.6,174.0,1.1,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,33,2,HARD,24,0,88.575,28.554,30.436,29.585,Haas F1 Team,15.0,0 days 02:11:02.197000,0 days 02:10:36.397000,29.8,42.0,1000.2,False,42.5,164.0,1.5,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,34,2,HARD,25,0,87.991,28.409,30.641,28.941,Haas F1 Team,13.0,0 days 02:12:30.188000,0 days 02:11:36.412000,29.8,41.0,1000.2,False,42.6,232.0,0.8,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,35,2,HARD,26,0,87.945,28.476,30.448,29.021,Haas F1 Team,13.0,0 days 02:13:58.133000,0 days 02:13:36.379000,29.9,42.0,1000.2,False,42.5,196.0,1.2,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,36,2,HARD,27,0,88.084,28.527,30.275,29.282,Haas F1 Team,13.0,0 days 02:15:26.217000,0 days 02:14:36.410000,30.0,43.0,1000.2,False,42.5,208.0,1.8,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,37,2,HARD,28,0,88.006,28.515,30.466,29.025,Haas F1 Team,13.0,0 days 02:16:54.223000,0 days 02:16:36.502000,30.0,40.0,1000.2,False,42.8,186.0,1.6,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,38,2,HARD,29,0,88.969,29.096,30.844,29.029,Haas F1 Team,14.0,0 days 02:18:23.192000,0 days 02:17:36.486000,30.0,40.0,1000.2,False,42.8,145.0,1.1,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,39,2,HARD,30,0,92.506,28.556,30.527,33.423,Haas F1 Team,14.0,0 days 02:19:55.698000,0 days 02:19:36.438000,30.0,40.0,1000.4,False,42.8,205.0,1.7,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,40,3,MEDIUM,4,0,106.37,48.194,29.719,28.457,Haas F1 Team,17.0,0 days 02:21:42.068000,0 days 02:21:36.467000,30.2,40.0,1000.2,False,42.9,190.0,1.8,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,41,3,MEDIUM,5,0,86.395,28.215,29.637,28.543,Haas F1 Team,17.0,0 days 02:23:08.463000,0 days 02:22:36.467000,30.3,39.0,1000.2,False,42.5,188.0,1.3,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,42,3,MEDIUM,6,0,86.102,28.299,29.405,28.398,Haas F1 Team,17.0,0 days 02:24:34.565000,0 days 02:23:36.466000,30.2,39.0,1000.2,False,42.5,168.0,1.6,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,43,3,MEDIUM,7,0,86.234,28.341,29.487,28.406,Haas F1 Team,17.0,0 days 02:26:00.799000,0 days 02:25:36.480000,30.0,40.0,1000.2,False,41.7,334.0,0.8,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,44,3,MEDIUM,8,0,86.459,28.307,29.626,28.526,Haas F1 Team,17.0,0 days 02:27:27.258000,0 days 02:26:36.480000,30.0,40.0,1000.2,False,41.7,161.0,1.1,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,45,3,MEDIUM,9,0,86.723,28.329,29.675,28.719,Haas F1 Team,17.0,0 days 02:28:53.981000,0 days 02:28:36.478000,30.0,41.0,1000.2,False,41.8,190.0,1.6,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,46,3,MEDIUM,10,0,86.645,28.345,29.762,28.538,Haas F1 Team,17.0,0 days 02:30:20.626000,0 days 02:29:36.493000,30.0,41.0,1000.2,False,41.2,176.0,1.1,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,47,3,MEDIUM,11,0,86.251,28.251,29.531,28.469,Haas F1 Team,17.0,0 days 02:31:46.877000,0 days 02:31:36.508000,30.0,42.0,1000.2,False,41.2,157.0,1.2,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,48,3,MEDIUM,12,0,86.359,28.286,29.718,28.355,Haas F1 Team,17.0,0 days 02:33:13.236000,0 days 02:32:36.523000,30.0,41.0,1000.2,False,41.0,179.0,1.2,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,49,3,MEDIUM,13,0,85.981,28.367,29.43,28.184,Haas F1 Team,17.0,0 days 02:34:39.217000,0 days 02:34:36.537000,30.0,41.0,1000.2,False,40.8,161.0,1.7,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
HUL,27,50,3,MEDIUM,14,0,85.894,28.274,29.497,28.123,Haas F1 Team,17.0,0 days 02:36:05.111000,0 days 02:34:36.537000,30.0,41.0,1000.2,False,40.8,161.0,1.7,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,1,1,MEDIUM,4,0,93.893,,32.335,29.41,AlphaTauri,12.0,0 days 01:23:55.768000,0 days 01:23:36.272000,29.2,41.0,1000.4,False,42.5,4.0,1.5,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,2,1,MEDIUM,5,0,88.018,28.272,30.618,29.128,AlphaTauri,12.0,0 days 01:25:23.786000,0 days 01:24:36.271000,29.2,40.0,1000.5,False,43.1,189.0,1.0,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,3,1,MEDIUM,6,0,87.657,28.456,30.165,29.036,AlphaTauri,12.0,0 days 01:26:51.443000,0 days 01:26:36.317000,29.4,39.0,1000.4,False,43.2,23.0,1.3,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,4,1,MEDIUM,7,0,87.13,28.037,30.226,28.867,AlphaTauri,12.0,0 days 01:28:18.573000,0 days 01:27:36.316000,29.5,40.0,1000.4,False,43.1,204.0,0.8,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,5,1,MEDIUM,8,0,87.205,28.039,30.113,29.053,AlphaTauri,12.0,0 days 01:29:45.778000,0 days 01:29:36.315000,29.5,42.0,1000.4,False,43.3,145.0,1.6,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,6,1,MEDIUM,9,0,87.263,28.028,30.065,29.17,AlphaTauri,12.0,0 days 01:31:13.041000,0 days 01:30:36.314000,29.7,41.0,1000.2,False,43.4,164.0,1.7,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,7,1,MEDIUM,10,0,87.154,28.085,30.053,29.016,AlphaTauri,12.0,0 days 01:32:40.195000,0 days 01:32:36.313000,29.7,42.0,1000.2,False,43.6,0.0,2.4,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,8,1,MEDIUM,11,0,87.331,28.178,29.982,29.171,AlphaTauri,12.0,0 days 01:34:07.526000,0 days 01:33:36.312000,29.7,43.0,1000.5,False,43.6,162.0,1.0,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,9,1,MEDIUM,12,0,87.506,28.063,30.134,29.309,AlphaTauri,12.0,0 days 01:35:35.032000,0 days 01:34:36.311000,29.8,41.0,1000.4,False,44.1,178.0,0.6,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,10,1,MEDIUM,13,0,87.648,28.176,30.205,29.267,AlphaTauri,12.0,0 days 01:37:02.680000,0 days 01:36:36.326000,29.9,41.0,1000.2,False,43.9,162.0,2.2,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,11,1,MEDIUM,14,0,87.892,28.114,30.496,29.282,AlphaTauri,12.0,0 days 01:38:30.572000,0 days 01:37:36.309000,29.9,41.0,1000.4,False,43.9,181.0,1.8,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,12,1,MEDIUM,15,0,87.631,28.18,30.397,29.054,AlphaTauri,11.0,0 days 01:39:58.203000,0 days 01:39:36.324000,29.8,41.0,1000.5,False,43.1,172.0,1.2,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,13,1,MEDIUM,16,0,92.053,28.295,30.367,33.391,AlphaTauri,15.0,0 days 01:41:30.256000,0 days 01:40:36.339000,29.9,41.0,1000.4,False,43.7,199.0,1.2,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,14,2,HARD,4,0,107.344,48.307,30.152,28.885,AlphaTauri,16.0,0 days 01:43:17.600000,0 days 01:42:36.322000,30.0,42.0,1000.4,False,43.7,258.0,2.0,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,15,2,HARD,5,0,87.03,28.278,29.812,28.94,AlphaTauri,14.0,0 days 01:44:44.630000,0 days 01:44:36.320000,30.0,40.0,1000.4,False,43.9,178.0,1.7,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,16,2,HARD,6,0,87.412,28.441,30.034,28.937,AlphaTauri,14.0,0 days 01:46:12.042000,0 days 01:45:36.320000,29.9,41.0,1000.4,False,43.7,0.0,1.7,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,17,2,HARD,7,0,87.045,28.399,29.851,28.795,AlphaTauri,14.0,0 days 01:47:39.087000,0 days 01:47:36.334000,29.7,40.0,1000.4,False,43.5,216.0,1.3,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,18,2,HARD,8,0,86.815,28.197,29.801,28.817,AlphaTauri,14.0,0 days 01:49:05.902000,0 days 01:48:36.333000,29.8,40.0,1000.4,False,43.6,158.0,1.2,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,19,2,HARD,9,0,87.047,28.377,29.912,28.758,AlphaTauri,14.0,0 days 01:50:32.949000,0 days 01:49:36.333000,29.9,40.0,1000.4,False,44.3,201.0,0.8,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,20,2,HARD,10,0,86.89,28.28,29.809,28.801,AlphaTauri,14.0,0 days 01:51:59.839000,0 days 01:51:36.331000,30.0,39.0,1000.2,False,44.3,82.0,1.2,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,21,2,HARD,11,0,87.171,28.353,29.969,28.849,AlphaTauri,13.0,0 days 01:53:27.010000,0 days 01:52:36.346000,30.0,39.0,1000.2,False,44.0,145.0,1.3,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,22,2,HARD,12,0,88.059,28.367,30.596,29.096,AlphaTauri,13.0,0 days 01:54:55.069000,0 days 01:54:36.329000,29.9,41.0,1000.2,False,43.7,178.0,1.3,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,23,2,HARD,13,0,87.215,28.321,30.091,28.803,AlphaTauri,13.0,0 days 01:56:22.284000,0 days 01:55:36.344000,29.9,41.0,1000.2,False,43.6,210.0,1.5,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,24,2,HARD,14,0,87.049,28.28,30.021,28.748,AlphaTauri,13.0,0 days 01:57:49.333000,0 days 01:57:36.327000,29.9,41.0,1000.4,False,43.5,177.0,1.7,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,25,2,HARD,15,0,87.204,28.168,30.125,28.911,AlphaTauri,12.0,0 days 01:59:16.537000,0 days 01:58:36.342000,29.8,40.0,1000.2,False,43.6,156.0,1.6,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,26,2,HARD,16,0,87.089,28.242,30.054,28.793,AlphaTauri,11.0,0 days 02:00:43.626000,0 days 02:00:36.341000,29.9,40.0,1000.2,False,43.4,228.0,1.0,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,27,2,HARD,17,0,87.025,28.165,30.03,28.83,AlphaTauri,11.0,0 days 02:02:10.651000,0 days 02:01:36.340000,29.9,41.0,1000.2,False,43.0,174.0,1.2,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,28,2,HARD,18,0,87.376,28.176,30.315,28.885,AlphaTauri,11.0,0 days 02:03:38.027000,0 days 02:03:36.355000,29.9,41.0,1000.2,False,42.9,163.0,1.0,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,29,2,HARD,19,0,87.108,28.09,30.24,28.778,AlphaTauri,11.0,0 days 02:05:05.135000,0 days 02:04:36.369000,29.7,42.0,1000.2,False,42.5,317.0,0.8,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
LAW,40,30,2,HARD,20,0,87.487,28.267,30.304,28.916,AlphaTauri,11.0,0 days 02:06:32.622000,0 days 02:05:36.369000,29.7,41.0,1000.2,False,42.5,190.0,1.2,14.0,R,03-09-2023,Italian Grand Prix,1.0,2023.0
