GP,Driver,Stint,Compound,StintLength,AirTemp,TrackTemp,FreshTyre,RaceProgress,YellowLaps,SCLaps,VSCLaps,RedFlagLaps,CircuitType_x,TrackLength_x,CircuitType_y,TrackLength_y,CircuitType,TrackLength,TrackAbrasiveness
Mexico City Grand Prix,LAW,3,SOFT,5,19.76,30.860000000000003,1,0.9295774647887324,0,0,0,0,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Mexico City Grand Prix,LEC,1,MEDIUM,31,20.396774193548385,37.21935483870968,1,0.0140845070422535,2,6,0,0,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Mexico City Grand Prix,LEC,2,HARD,38,20.33157894736842,34.42631578947368,1,0.4507042253521127,0,0,0,0,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Mexico City Grand Prix,LEC,3,SOFT,5,19.75,30.65,0,0.9859154929577464,0,0,0,0,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Mexico City Grand Prix,MAG,1,MEDIUM,30,20.386666666666667,37.17333333333333,1,0.0140845070422535,2,6,0,1,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Mexico City Grand Prix,MAG,2,HARD,41,20.29268292682927,34.22926829268293,1,0.4366197183098591,3,0,0,0,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Mexico City Grand Prix,NOR,1,MEDIUM,30,20.376666666666665,37.16666666666666,1,0.0140845070422535,3,6,0,0,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Mexico City Grand Prix,NOR,2,HARD,41,20.31463414634146,34.34634146341463,1,0.4366197183098591,2,0,0,0,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Mexico City Grand Prix,OCO,1,HARD,48,20.529166666666665,37.27916666666667,1,0.0140845070422535,2,6,0,1,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Mexico City Grand Prix,OCO,2,MEDIUM,22,19.92727272727273,31.577272727272728,1,0.6901408450704225,2,0,0,0,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Mexico City Grand Prix,PER,1,HARD,20,20.14,36.38,1,0.0140845070422535,2,6,0,1,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Mexico City Grand Prix,PER,2,MEDIUM,23,20.917391304347827,38.71304347826087,1,0.2957746478873239,3,0,0,0,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Mexico City Grand Prix,PER,3,MEDIUM,25,20.016,32.188,1,0.6197183098591549,0,0,0,0,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Mexico City Grand Prix,PER,4,SOFT,2,19.75,30.700000000000003,1,0.971830985915493,2,0,0,0,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Mexico City Grand Prix,PIA,1,MEDIUM,39,20.553846153846155,37.669230769230765,1,0.0140845070422535,2,6,0,1,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Mexico City Grand Prix,PIA,2,HARD,32,20.06875,32.7625,1,0.5633802816901409,3,0,0,1,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Mexico City Grand Prix,RUS,1,MEDIUM,31,20.396774193548385,37.23225806451613,1,0.0140845070422535,3,6,0,2,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Mexico City Grand Prix,RUS,2,HARD,40,20.2875,34.145,1,0.4507042253521127,2,0,0,1,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Mexico City Grand Prix,SAI,1,MEDIUM,32,20.41875,37.29375,1,0.0140845070422535,2,6,0,1,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Mexico City Grand Prix,SAI,2,HARD,39,20.28205128205128,34.11282051282051,1,0.4647887323943662,2,0,0,0,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Mexico City Grand Prix,STR,1,MEDIUM,27,20.29230769230769,36.815384615384616,0,0.0140845070422535,2,6,0,1,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Mexico City Grand Prix,STR,2,HARD,45,20.375,34.72727272727273,0,0.380281690140845,2,0,0,0,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Mexico City Grand Prix,VER,1,MEDIUM,26,20.273076923076925,36.8,1,0.0140845070422535,2,6,0,1,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Mexico City Grand Prix,VER,2,HARD,45,20.362222222222226,34.70666666666666,1,0.380281690140845,1,0,0,1,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Mexico City Grand Prix,ZHO,1,HARD,44,20.55813953488372,37.623255813953485,0,0.0140845070422535,2,6,0,0,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Mexico City Grand Prix,ZHO,2,MEDIUM,28,19.98888888888889,32.07037037037037,0,0.6197183098591549,2,0,0,0,Permanent,4.304,Permanent,4.304,Permanent,4.304,Low
Miami Grand Prix,ALB,1,MEDIUM,10,28.9,47.01052631578948,1,0.0175438596491228,0,0,0,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,ALB,2,HARD,43,28.486792452830187,44.73962264150943,1,0.1929824561403508,2,5,2,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,ALB,3,SOFT,4,28.79230769230769,48.06153846153846,1,0.9473684210526316,1,0,0,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,ALO,1,HARD,23,28.71666666666667,45.775,0,0.0175438596491228,0,0,1,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,ALO,2,MEDIUM,36,28.38157894736842,42.78684210526316,0,0.4035087719298245,1,5,1,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,BOT,1,SOFT,11,28.81875,45.70625,1,0.0175438596491228,3,0,0,1,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,BOT,2,HARD,18,28.61904761904762,45.98571428571429,1,0.2105263157894736,2,2,2,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,BOT,3,MEDIUM,28,28.34375,42.853125,1,0.5263157894736842,0,3,0,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,GAS,1,MEDIUM,12,28.8375,45.8375,1,0.0175438596491228,3,0,0,1,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,GAS,2,HARD,45,28.49655172413793,44.7396551724138,1,0.2280701754385964,2,5,2,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,HAM,1,HARD,26,28.686206896551724,45.858620689655176,1,0.0175438596491228,2,0,1,1,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,HAM,2,MEDIUM,34,28.363636363636363,42.381818181818176,0,0.4736842105263157,1,5,0,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,HUL,1,MEDIUM,12,28.82,45.91333333333333,1,0.0175438596491228,2,0,0,1,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,HUL,2,HARD,16,28.64761904761905,46.56666666666666,1,0.2280701754385964,2,1,2,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,HUL,3,MEDIUM,29,28.4575,44.07,1,0.5087719298245614,0,4,0,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,LEC,1,MEDIUM,19,28.76363636363636,45.79090909090909,1,0.0175438596491228,1,0,0,1,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,LEC,2,HARD,38,28.357894736842105,42.73684210526316,1,0.3508771929824561,1,5,1,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,MAG,1,HARD,22,28.70384615384615,45.83461538461539,1,0.0175438596491228,2,0,1,1,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,MAG,2,MEDIUM,5,28.785,49.225,1,0.4035087719298245,3,1,1,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,MAG,3,MEDIUM,3,28.77142857142857,48.5,1,0.5263157894736842,0,3,0,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,MAG,4,MEDIUM,29,28.28076923076923,41.465384615384615,0,0.5614035087719298,0,1,0,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,NOR,1,MEDIUM,29,28.69677419354839,45.62903225806452,1,0.0175438596491228,1,2,1,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,NOR,2,HARD,28,28.466666666666665,43.34722222222222,1,0.5263157894736842,1,3,0,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,OCO,1,MEDIUM,22,28.72307692307692,45.83461538461539,1,0.0175438596491228,2,0,1,1,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,OCO,2,HARD,35,28.46170212765957,44.42340425531915,1,0.4035087719298245,2,5,1,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,PER,1,MEDIUM,17,28.79,45.805,1,0.0175438596491228,2,0,0,1,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,PER,2,HARD,11,28.65333333333333,46.34666666666667,1,0.3157894736842105,1,1,2,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,PER,3,MEDIUM,34,28.435897435897434,44.0,0,0.5087719298245614,2,4,0,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,PIA,1,MEDIUM,27,28.676666666666662,45.60666666666667,1,0.0175438596491228,2,0,1,1,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,PIA,2,HARD,13,28.46,44.13333333333333,1,0.4912280701754385,1,5,0,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,PIA,3,MEDIUM,23,28.44545454545454,43.22727272727273,0,0.7192982456140351,1,0,0,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,RIC,1,HARD,28,28.66774193548387,45.68064516129032,1,0.0175438596491228,3,1,2,1,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,RIC,2,MEDIUM,34,28.48372093023256,44.43255813953488,0,0.5087719298245614,1,4,0,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,RUS,1,MEDIUM,27,28.696296296296296,45.81851851851852,0,0.0175438596491228,2,0,2,1,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,RUS,2,HARD,33,28.402631578947368,43.002631578947366,1,0.4385964912280701,1,5,0,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,SAI,1,MEDIUM,27,28.68064516129032,45.76774193548387,1,0.0175438596491228,1,0,1,1,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,SAI,2,HARD,30,28.426315789473687,43.939473684210526,1,0.4912280701754385,2,5,0,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,SAR,1,MEDIUM,11,28.825,45.61666666666667,1,0.0175438596491228,2,0,0,1,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,SAR,2,HARD,16,28.65714285714285,46.39523809523809,1,0.2105263157894736,1,1,2,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,STR,1,MEDIUM,12,28.88,45.99333333333333,0,0.0175438596491228,0,0,0,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,STR,2,HARD,18,28.610526315789475,45.72631578947368,0,0.2105263157894736,1,1,2,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,STR,3,MEDIUM,29,28.5,44.70222222222222,0,0.5087719298245614,2,4,0,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,TSU,1,MEDIUM,28,28.72285714285714,45.82285714285714,1,0.0175438596491228,3,1,2,1,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,TSU,2,HARD,29,28.408571428571427,43.08285714285714,1,0.5087719298245614,1,4,0,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,VER,1,MEDIUM,23,28.688,45.688,1,0.0175438596491228,2,0,1,1,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,VER,2,HARD,34,28.49347826086957,44.62173913043478,1,0.4210526315789473,2,5,0,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,ZHO,1,MEDIUM,28,28.690909090909088,45.669696969696965,1,0.0175438596491228,4,1,2,1,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Miami Grand Prix,ZHO,2,SOFT,29,28.42162162162161,43.5081081081081,1,0.5087719298245614,1,4,0,0,SemiPermanent,5.412,SemiPermanent,5.412,SemiPermanent,5.412,Medium
Monaco Grand Prix,ALB,2,HARD,76,21.671,42.61,1,0.0384615384615384,6,1,0,1,Street,3.337,Street,3.337,Street,3.337,VeryLow
Monaco Grand Prix,ALO,2,MEDIUM,76,21.69139784946237,42.68924731182796,0,0.0256410256410256,5,1,0,2,Street,3.337,Street,3.337,Street,3.337,VeryLow
Monaco Grand Prix,BOT,2,MEDIUM,14,21.36388888888889,39.65555555555555,1,0.0256410256410256,4,1,0,1,Street,3.337,Street,3.337,Street,3.337,VeryLow
Monaco Grand Prix,BOT,3,HARD,62,21.664,41.82,0,0.2051282051282051,1,0,0,0,Street,3.337,Street,3.337,Street,3.337,VeryLow
Monaco Grand Prix,GAS,2,MEDIUM,76,21.71274509803921,43.38529411764706,1,0.0384615384615384,6,1,0,1,Street,3.337,Street,3.337,Street,3.337,VeryLow
Monaco Grand Prix,HAM,2,MEDIUM,50,21.66470588235294,43.16176470588236,1,0.0384615384615384,5,1,0,0,Street,3.337,Street,3.337,Street,3.337,VeryLow
Monaco Grand Prix,HAM,3,HARD,28,21.392592592592592,39.220370370370375,0,0.6666666666666666,4,0,0,1,Street,3.337,Street,3.337,Street,3.337,VeryLow
Monaco Grand Prix,LEC,2,HARD,77,21.689795918367345,42.92551020408163,1,0.0384615384615384,6,1,0,1,Street,3.337,Street,3.337,Street,3.337,VeryLow
Monaco Grand Prix,NOR,2,HARD,78,21.70543478260869,42.66413043478261,0,0.0384615384615384,4,1,0,1,Street,3.337,Street,3.337,Street,3.337,VeryLow
Monaco Grand Prix,PIA,2,HARD,78,21.7314606741573,43.31573033707865,0,0.0384615384615384,5,1,0,2,Street,3.337,Street,3.337,Street,3.337,VeryLow
Monaco Grand Prix,RIC,2,HARD,76,21.65765765765766,42.69549549549549,0,0.0256410256410256,10,1,0,1,Street,3.337,Street,3.337,Street,3.337,VeryLow
Monaco Grand Prix,RUS,2,MEDIUM,77,21.72747252747253,43.37582417582417,1,0.0384615384615384,6,1,0,1,Street,3.337,Street,3.337,Street,3.337,VeryLow
Monaco Grand Prix,SAI,2,HARD,77,21.696842105263155,42.95052631578948,1,0.0384615384615384,3,1,0,1,Street,3.337,Street,3.337,Street,3.337,VeryLow
Monaco Grand Prix,SAR,2,HARD,57,21.67662337662337,44.01688311688312,0,0.0256410256410256,3,1,0,0,Street,3.337,Street,3.337,Street,3.337,VeryLow
Monaco Grand Prix,SAR,3,MEDIUM,19,21.51212121212121,38.97878787878788,1,0.7435897435897436,2,0,0,1,Street,3.337,Street,3.337,Street,3.337,VeryLow
Monaco Grand Prix,STR,2,MEDIUM,42,21.615,42.74,0,0.0256410256410256,5,1,0,2,Street,3.337,Street,3.337,Street,3.337,VeryLow
Monaco Grand Prix,STR,3,HARD,8,21.719047619047625,43.54285714285714,0,0.5512820512820513,5,0,0,0,Street,3.337,Street,3.337,Street,3.337,VeryLow
Monaco Grand Prix,STR,4,SOFT,28,21.678571428571427,43.49047619047619,1,0.6282051282051282,1,0,0,0,Street,3.337,Street,3.337,Street,3.337,VeryLow
Monaco Grand Prix,TSU,2,HARD,77,21.67155963302752,42.70275229357799,0,0.0384615384615384,9,1,0,1,Street,3.337,Street,3.337,Street,3.337,VeryLow
Monaco Grand Prix,VER,2,MEDIUM,51,21.689610389610387,44.44155844155844,1,0.0384615384615384,2,1,0,0,Street,3.337,Street,3.337,Street,3.337,VeryLow
Monaco Grand Prix,VER,3,HARD,27,21.6125,40.94375,0,0.6794871794871795,3,0,0,0,Street,3.337,Street,3.337,Street,3.337,VeryLow
Monaco Grand Prix,ZHO,2,HARD,69,21.73478260869565,44.01739130434783,1,0.0256410256410256,7,1,0,0,Street,3.337,Street,3.337,Street,3.337,VeryLow
Monaco Grand Prix,ZHO,3,SOFT,6,21.428571428571427,41.11071428571428,1,0.9102564102564102,2,0,0,1,Street,3.337,Street,3.337,Street,3.337,VeryLow
Qatar Grand Prix,ALB,1,MEDIUM,35,18.83529411764706,22.608823529411765,1,0.0175438596491228,3,5,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,ALB,3,SOFT,2,18.4,22.3,0,0.6491228070175439,0,1,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,ALB,4,SOFT,20,18.329411764705885,22.01764705882353,0,0.6842105263157895,1,5,1,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,ALB,5,SOFT,1,18.3,22.0,1,0.9824561403508772,0,0,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,ALO,1,MEDIUM,35,18.83030303030303,22.6,0,0.0175438596491228,3,5,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,ALO,3,MEDIUM,7,18.4,22.3,0,0.6491228070175439,0,1,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,ALO,4,MEDIUM,27,18.316666666666663,22.00555555555556,0,0.6842105263157895,1,5,1,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,BOT,1,MEDIUM,24,18.93913043478261,22.73913043478261,1,0.0175438596491228,2,4,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,BOT,2,HARD,10,18.62,22.32,0,0.4385964912280701,1,2,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,BOT,4,MEDIUM,30,18.33809523809524,22.03333333333333,0,0.6491228070175439,1,6,1,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,GAS,1,MEDIUM,35,18.83030303030303,22.6030303030303,1,0.0175438596491228,3,5,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,GAS,4,HARD,22,18.316666666666663,22.00555555555556,0,0.6842105263157895,1,5,1,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,HAM,1,MEDIUM,34,18.85151515151515,22.633333333333333,1,0.0175438596491228,3,5,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,HAM,4,HARD,13,18.39090909090909,22.081818181818186,0,0.6491228070175439,1,6,1,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,HAM,5,HARD,23,18.29,21.97,0,0.8421052631578947,0,0,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,HUL,2,HARD,30,18.876666666666665,22.67,1,0.0350877192982456,2,3,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,HUL,3,MEDIUM,5,18.48,22.14,1,0.5614035087719298,0,3,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,HUL,4,MEDIUM,6,18.4,22.3,0,0.6491228070175439,0,1,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,HUL,5,MEDIUM,8,18.5,22.2,0,0.6842105263157895,1,3,1,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,LAW,1,MEDIUM,35,18.83529411764706,22.608823529411765,1,0.0175438596491228,3,5,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,LAW,3,HARD,2,18.4,22.3,0,0.6491228070175439,0,1,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,LAW,4,HARD,5,18.466666666666665,22.166666666666668,0,0.6666666666666666,1,3,1,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,LAW,5,SOFT,17,18.31176470588236,21.99411764705882,1,0.7192982456140351,0,2,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,LEC,1,MEDIUM,36,18.83939393939394,22.6,0,0.0175438596491228,4,5,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,LEC,4,HARD,22,18.31176470588236,21.988235294117647,0,0.7017543859649122,1,5,1,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,MAG,1,MEDIUM,27,18.91923076923077,22.71153846153846,1,0.0175438596491228,2,4,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,MAG,2,HARD,9,18.55555555555556,22.244444444444444,1,0.4912280701754385,1,2,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,MAG,3,HARD,10,18.4,22.3,0,0.6491228070175439,0,1,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,MAG,4,HARD,30,18.321052631578947,22.01578947368421,0,0.6842105263157895,1,5,1,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,NOR,1,MEDIUM,35,18.83939393939394,22.596969696969698,1,0.0175438596491228,3,5,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,NOR,4,HARD,10,18.36,22.04,0,0.7017543859649122,1,5,1,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,NOR,5,HARD,22,18.28333333333333,21.98333333333333,0,0.8070175438596491,0,0,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,PER,1,MEDIUM,35,18.83636363636364,22.60606060606061,1,0.0175438596491228,3,5,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,PIA,1,MEDIUM,34,18.85,22.6125,1,0.0175438596491228,4,4,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,PIA,2,HARD,2,18.5,22.15,1,0.6140350877192983,0,2,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,PIA,4,HARD,23,18.31176470588236,21.988235294117647,0,0.7017543859649122,1,5,1,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,RUS,1,MEDIUM,24,18.94761904761905,22.728571428571428,0,0.0175438596491228,2,4,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,RUS,2,HARD,12,18.633333333333333,22.35833333333333,1,0.4210526315789473,1,1,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,RUS,4,HARD,2,18.4,22.3,0,0.6491228070175439,0,1,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,RUS,5,HARD,22,18.322222222222223,22.00555555555556,0,0.6842105263157895,1,5,1,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,SAI,1,MEDIUM,35,18.85,22.6125,0,0.0175438596491228,4,4,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,SAI,2,HARD,2,18.5,22.2,1,0.631578947368421,0,2,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,SAI,3,HARD,3,18.4,22.3,0,0.6491228070175439,0,1,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,SAI,4,HARD,23,18.316666666666663,22.00555555555556,0,0.6842105263157895,1,5,1,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,STR,1,MEDIUM,1,19.1,23.0,0,0.0175438596491228,1,1,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,STR,2,HARD,6,19.0,22.94,0,0.0526315789473684,1,3,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,TSU,1,MEDIUM,35,18.83529411764706,22.602941176470587,1,0.0175438596491228,3,5,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,TSU,3,HARD,2,18.4,22.3,0,0.6491228070175439,0,1,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,TSU,4,HARD,5,18.45,22.15,0,0.6842105263157895,1,3,1,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,TSU,5,SOFT,17,18.31176470588236,21.99411764705882,1,0.7192982456140351,0,2,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,VER,1,MEDIUM,35,18.83939393939394,22.596969696969698,1,0.0175438596491228,3,5,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,VER,4,HARD,22,18.31176470588236,21.988235294117647,0,0.7017543859649122,1,5,1,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,ZHO,1,MEDIUM,35,18.83529411764706,22.608823529411765,1,0.0175438596491228,3,5,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,ZHO,3,HARD,2,18.4,22.3,0,0.6491228070175439,0,1,0,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Qatar Grand Prix,ZHO,4,HARD,22,18.316666666666663,22.00555555555556,0,0.6842105263157895,1,5,1,0,Permanent,5.419,Permanent,5.419,Permanent,5.419,High
Saudi Arabian Grand Prix,ALB,1,MEDIUM,7,25.923333333333336,35.03333333333333,1,0.02,2,1,0,0,Street,6.174,Street,6.174,Street,6.174,Low
Saudi Arabian Grand Prix,ALB,2,HARD,43,25.60384615384616,31.74230769230769,1,0.2,0,2,0,1,Street,6.174,Street,6.174,Street,6.174,Low
Saudi Arabian Grand Prix,ALO,1,MEDIUM,8,25.852,33.912,0,0.02,2,1,0,0,Street,6.174,Street,6.174,Street,6.174,Low
